param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_126_pop_2,1408.19,1.000
q_ind_127_pop_2,1415.96,1.001
q_ind_128_pop_2,1276.40,1.000
q_ind_129_pop_2,1224.62,1.001
q_ind_130_pop_2,1284.45,1.001
q_ind_131_pop_2,1463.35,1.004
q_ind_132_pop_2,1391.34,1.000
q_ind_133_pop_2,1325.74,1.001
q_ind_134_pop_2,1957.39,1.003
q_ind_135_pop_2,1305.14,1.004
q_ind_136_pop_2,905.67,1.000
q_ind_137_pop_2,922.79,1.002
q_ind_138_pop_2,1250.33,1.001
q_ind_139_pop_2,1413.32,1.000
q_ind_140_pop_2,1818.10,1.000
q_ind_141_pop_2,773.62,1.006
q_ind_142_pop_2,852.64,1.000
q_ind_143_pop_2,1122.80,1.001
q_ind_144_pop_2,1158.76,1.000
q_ind_145_pop_2,1074.21,1.003
q_ind_146_pop_2,1049.95,1.003
q_ind_147_pop_2,922.77,1.000
q_ind_148_pop_2,921.62,1.004
q_ind_149_pop_2,788.20,1.003
q_ind_150_pop_2,1266.99,1.000
q_ind_151_pop_2,1085.54,1.001
q_ind_152_pop_2,992.30,1.002
q_ind_153_pop_2,1010.98,1.000
q_ind_154_pop_2,809.80,1.001
q_ind_155_pop_2,935.83,1.002
q_ind_156_pop_2,1476.49,1.000
q_ind_157_pop_2,907.80,1.000
q_ind_158_pop_2,947.25,1.010
q_ind_159_pop_2,1663.69,1.000
q_ind_160_pop_2,1535.79,1.000
q_ind_161_pop_2,1464.14,1.002
q_ind_162_pop_2,1860.42,1.002
q_ind_163_pop_2,1523.93,1.001
q_ind_164_pop_2,1783.51,1.002
q_ind_165_pop_2,1731.73,1.000
q_ind_166_pop_2,1508.06,1.000
q_ind_167_pop_2,1282.04,1.001
q_ind_168_pop_2,1990.25,1.001
q_ind_169_pop_2,2152.31,1.000
q_ind_170_pop_2,1603.08,1.000
q_ind_171_pop_2,692.76,1.001
q_ind_172_pop_2,1141.13,1.000
q_ind_173_pop_2,967.62,1.000
q_ind_174_pop_2,1020.22,1.001
q_ind_175_pop_2,1144.32,1.001
q_ind_176_pop_2,999.04,1.001
q_ind_177_pop_2,1125.59,1.001
q_ind_178_pop_2,1768.36,1.000
q_ind_179_pop_2,1148.22,1.004
q_ind_180_pop_2,1212.47,1.001
q_ind_181_pop_2,1040.95,1.001
q_ind_182_pop_2,942.51,1.002
q_ind_183_pop_2,1560.78,1.001
q_ind_184_pop_2,990.72,1.011
q_ind_185_pop_2,1844.88,1.000
q_ind_186_pop_2,1703.78,1.001
q_ind_187_pop_2,1192.12,1.001
q_ind_188_pop_2,1015.53,1.001
q_ind_189_pop_2,819.71,1.004
q_ind_190_pop_2,953.42,1.002
q_ind_191_pop_2,937.44,1.003
q_ind_192_pop_2,1047.75,1.002
q_ind_193_pop_2,1101.81,1.000
q_ind_194_pop_2,1069.08,1.002
q_ind_195_pop_2,1840.03,1.003
q_ind_196_pop_2,2149.11,1.001
q_ind_197_pop_2,2332.38,1.001
q_ind_198_pop_2,3206.38,1.002
q_ind_199_pop_2,2537.72,1.001
q_ind_200_pop_2,2293.35,1.000
q_ind_201_pop_2,2487.05,1.001
q_ind_202_pop_2,3324.64,1.000
q_ind_203_pop_2,2156.41,1.000
q_ind_204_pop_2,2124.56,1.001
q_ind_205_pop_2,2259.70,1.000
q_ind_206_pop_2,1794.40,1.001
q_ind_207_pop_2,1756.85,1.001
q_ind_208_pop_2,1788.38,1.001
q_ind_209_pop_2,1793.71,1.003
q_ind_210_pop_2,2264.35,1.000
q_ind_211_pop_2,1594.80,1.001
q_ind_212_pop_2,1976.75,1.004
q_ind_213_pop_2,2232.27,1.001
q_ind_214_pop_2,2094.24,1.001
q_ind_215_pop_2,2142.57,1.000
q_ind_216_pop_2,1962.67,1.002
q_ind_217_pop_2,2292.13,1.001
q_ind_218_pop_2,1269.50,1.004
q_ind_219_pop_2,1330.48,1.001
q_ind_220_pop_2,1418.55,1.002
q_ind_221_pop_2,1641.88,1.002
q_ind_222_pop_2,1248.66,1.001
q_ind_223_pop_2,1847.34,1.001
q_ind_224_pop_2,1636.75,1.000
q_ind_225_pop_2,1484.66,1.000
q_ind_226_pop_2,1319.03,1.000
q_ind_227_pop_2,1683.55,1.002
q_ind_228_pop_2,1192.51,1.001
q_ind_229_pop_2,1505.58,1.001
q_ind_230_pop_2,1307.74,1.002
q_ind_231_pop_2,1171.71,1.002
q_ind_232_pop_2,1542.96,1.001
q_ind_233_pop_2,1134.34,1.001
q_ind_234_pop_2,1085.05,1.003
q_ind_235_pop_2,1134.49,1.001
q_ind_236_pop_2,1242.89,1.001
q_ind_237_pop_2,1174.59,1.000
q_ind_238_pop_2,1297.56,1.001
q_ind_239_pop_2,1510.82,1.000
q_ind_240_pop_2,1249.42,1.000
q_ind_241_pop_2,918.68,1.003
q_ind_242_pop_2,685.95,1.002
q_ind_243_pop_2,754.23,1.001
q_ind_244_pop_2,674.83,1.001
q_ind_245_pop_2,702.92,1.002
q_ind_246_pop_2,756.34,1.000
q_ind_247_pop_2,858.48,1.000
q_ind_248_pop_2,795.47,1.001
q_ind_249_pop_2,739.84,1.000
q_ind_250_pop_2,648.87,1.000
q_ind_251_pop_2,978.45,1.000
q_ind_252_pop_2,715.92,1.001
q_ind_253_pop_2,596.97,1.000
q_ind_254_pop_2,797.86,1.001
q_ind_255_pop_2,613.34,1.002
q_ind_256_pop_2,859.75,1.002
q_ind_257_pop_2,557.71,1.002
q_ind_258_pop_2,654.50,1.001
q_ind_259_pop_2,652.12,1.001
q_ind_260_pop_2,718.67,1.001
q_ind_261_pop_2,732.23,1.002
q_ind_262_pop_2,1353.15,1.003
q_ind_263_pop_2,1280.66,1.002
q_ind_264_pop_2,1613.29,1.002
q_ind_265_pop_2,1384.93,1.002
q_ind_266_pop_2,1831.53,1.003
q_ind_267_pop_2,1328.07,1.004
q_ind_268_pop_2,1694.30,1.002
q_ind_269_pop_2,1642.34,1.001
q_ind_270_pop_2,1693.86,1.003
q_ind_271_pop_2,1720.69,1.004
q_ind_0_pop_3,1266.94,1.001
q_ind_1_pop_3,1623.66,1.002
q_ind_2_pop_3,989.56,1.000
q_ind_3_pop_3,1124.17,1.002
q_ind_4_pop_3,1446.04,1.003
q_ind_5_pop_3,1052.58,1.001
q_ind_6_pop_3,1658.25,1.000
q_ind_7_pop_3,1308.30,1.001
q_ind_8_pop_3,1570.39,1.001
q_ind_9_pop_3,1326.89,1.002
q_ind_10_pop_3,1713.16,1.001
q_ind_11_pop_3,1733.74,1.000
q_ind_12_pop_3,3169.13,1.002
q_ind_13_pop_3,1306.26,1.002
q_ind_14_pop_3,1307.38,1.000
q_ind_15_pop_3,1023.08,1.000
q_ind_16_pop_3,935.61,1.002
q_ind_17_pop_3,1294.10,1.002
q_ind_18_pop_3,303.64,1.003
q_ind_19_pop_3,820.25,1.001
q_ind_20_pop_3,1852.76,1.001
q_ind_21_pop_3,854.33,1.004
q_ind_22_pop_3,767.05,1.003
q_ind_23_pop_3,1401.84,1.003
q_ind_24_pop_3,1075.31,1.006
q_ind_25_pop_3,981.78,1.007
q_ind_26_pop_3,1074.76,1.002
q_ind_27_pop_3,1454.04,1.000
q_ind_28_pop_3,291.73,1.013
q_ind_29_pop_3,1674.55,1.001
q_ind_30_pop_3,1651.34,1.000
q_ind_31_pop_3,1474.15,1.001
q_ind_32_pop_3,3089.90,1.000
q_ind_33_pop_3,1843.06,1.001
q_ind_34_pop_3,2538.82,1.000
q_ind_35_pop_3,2127.68,1.001
q_ind_36_pop_3,3372.71,1.000
q_ind_37_pop_3,1433.96,1.001
q_ind_38_pop_3,1514.34,1.000
q_ind_39_pop_3,1397.55,1.001
q_ind_40_pop_3,2377.21,1.001
q_ind_41_pop_3,808.52,1.009
q_ind_42_pop_3,283.21,1.003
q_ind_43_pop_3,2012.01,1.001
q_ind_44_pop_3,283.56,1.002
q_ind_45_pop_3,524.56,1.001
q_ind_46_pop_3,906.24,1.000
q_ind_47_pop_3,359.12,1.002
q_ind_48_pop_3,616.49,1.012
q_ind_49_pop_3,240.87,1.015
q_ind_50_pop_3,288.24,1.003
q_ind_51_pop_3,286.38,1.006
q_ind_52_pop_3,395.23,1.006
q_ind_53_pop_3,178.76,1.005
q_ind_54_pop_3,205.29,1.006
q_ind_55_pop_3,231.87,1.002
q_ind_56_pop_3,1974.68,1.002
q_ind_57_pop_3,1300.17,1.005
q_ind_58_pop_3,2961.60,1.000
q_ind_59_pop_3,2372.31,1.000
q_ind_60_pop_3,3055.85,1.000
q_ind_61_pop_3,1189.77,1.001
q_ind_62_pop_3,2786.49,1.001
q_ind_63_pop_3,3592.72,1.001
q_ind_64_pop_3,2167.24,1.001
q_ind_65_pop_3,2547.56,1.000
q_ind_66_pop_3,2162.04,1.000
q_ind_67_pop_3,3074.54,1.002
q_ind_68_pop_3,347.36,1.004
q_ind_69_pop_3,2681.82,1.001
q_ind_70_pop_3,2389.42,1.001
q_ind_71_pop_3,383.45,1.003
q_ind_72_pop_3,979.64,1.001
q_ind_73_pop_3,419.65,1.005
q_ind_74_pop_3,469.84,1.004
q_ind_75_pop_3,350.05,1.005
q_ind_76_pop_3,278.82,1.013
q_ind_77_pop_3,954.80,1.004
q_ind_78_pop_3,2574.56,1.001
q_ind_79_pop_3,960.33,1.001
q_ind_80_pop_3,1613.34,1.001
q_ind_81_pop_3,1162.73,1.002
q_ind_82_pop_3,1123.41,1.000
q_ind_83_pop_3,754.69,1.008
q_ind_84_pop_3,1531.06,1.002
q_ind_85_pop_3,184.77,1.012
q_ind_86_pop_3,799.40,1.006
q_ind_87_pop_3,1068.67,1.001
q_ind_88_pop_3,1310.37,1.000
q_ind_89_pop_3,831.45,1.001
q_ind_90_pop_3,1258.83,1.001
q_ind_91_pop_3,1139.36,1.003
q_ind_92_pop_3,694.49,1.000
q_ind_93_pop_3,425.80,1.004
q_ind_94_pop_3,1242.89,1.001
q_ind_95_pop_3,1462.27,1.001
q_ind_96_pop_3,760.25,1.001
q_ind_97_pop_3,549.17,1.008
q_ind_98_pop_3,1058.81,1.003
q_ind_99_pop_3,1512.28,1.001
q_ind_100_pop_3,1270.78,1.001
q_ind_101_pop_3,1442.50,1.004
q_ind_102_pop_3,1549.72,1.002
q_ind_103_pop_3,1361.34,1.001
q_ind_104_pop_3,1322.05,1.000
q_ind_105_pop_3,1624.31,1.000
q_ind_106_pop_3,1231.00,1.000
q_ind_107_pop_3,1513.37,1.000
q_ind_108_pop_3,1800.32,1.000
q_ind_109_pop_3,1454.04,1.001
q_ind_110_pop_3,1460.87,1.001
q_ind_111_pop_3,1587.18,1.001
q_ind_112_pop_3,1722.19,1.001
q_ind_113_pop_3,2185.53,1.000
q_ind_114_pop_3,1514.51,1.002
q_ind_115_pop_3,1771.97,1.002
q_ind_116_pop_3,1352.47,1.005
q_ind_117_pop_3,1835.97,1.001
q_ind_118_pop_3,1668.43,1.000
q_ind_119_pop_3,1638.33,1.000
q_ind_120_pop_3,1679.91,1.000
q_ind_121_pop_3,1577.00,1.001
q_ind_122_pop_3,1706.06,1.001
q_ind_123_pop_3,1931.32,1.000
q_ind_124_pop_3,2248.58,1.000
q_ind_125_pop_3,1805.94,1.001
q_ind_126_pop_3,1542.07,1.000
q_ind_127_pop_3,1854.35,1.001
q_ind_128_pop_3,1668.53,1.001
q_ind_129_pop_3,1472.90,1.000
q_ind_130_pop_3,1899.23,1.001
q_ind_131_pop_3,1702.13,1.000
q_ind_132_pop_3,1901.47,1.001
q_ind_133_pop_3,2021.13,1.003
q_ind_134_pop_3,2276.09,1.000
q_ind_135_pop_3,2009.14,1.001
q_ind_136_pop_3,1743.81,1.000
q_ind_137_pop_3,1877.49,1.000
q_ind_138_pop_3,1805.82,1.001
q_ind_139_pop_3,2280.55,1.000
q_ind_140_pop_3,2557.77,1.000
q_ind_141_pop_3,1782.67,1.003
q_ind_142_pop_3,1807.57,1.001
q_ind_143_pop_3,1968.53,1.001
q_ind_144_pop_3,2309.47,1.000
q_ind_145_pop_3,2260.24,1.001
q_ind_146_pop_3,1824.91,1.001
q_ind_147_pop_3,2099.84,1.001
q_ind_148_pop_3,2336.96,1.001
q_ind_149_pop_3,2092.07,1.000
q_ind_150_pop_3,2558.82,1.000
q_ind_151_pop_3,2425.48,1.002
q_ind_152_pop_3,2348.64,1.000
q_ind_153_pop_3,2490.52,1.000
q_ind_154_pop_3,2015.53,1.001
q_ind_155_pop_3,2086.93,1.000
q_ind_156_pop_3,2916.39,1.000
q_ind_157_pop_3,1744.22,1.001
q_ind_158_pop_3,2239.67,1.002
q_ind_159_pop_3,1921.83,1.000
q_ind_160_pop_3,2071.21,1.000
q_ind_161_pop_3,2019.50,1.001
q_ind_162_pop_3,2064.19,1.002
q_ind_163_pop_3,1966.64,1.000
q_ind_164_pop_3,1752.45,1.001
q_ind_165_pop_3,1859.86,1.001
q_ind_166_pop_3,1739.18,1.001
q_ind_167_pop_3,1692.98,1.002
q_ind_168_pop_3,2074.55,1.002
q_ind_169_pop_3,2157.87,1.000
q_ind_170_pop_3,1827.93,1.000
q_ind_171_pop_3,1880.96,1.002
q_ind_172_pop_3,1909.91,1.002
q_ind_173_pop_3,1776.18,1.000
q_ind_174_pop_3,1881.48,1.000
q_ind_175_pop_3,1876.86,1.000
q_ind_176_pop_3,1953.96,1.003
q_ind_177_pop_3,2437.46,1.001
q_ind_178_pop_3,3065.05,1.001
q_ind_179_pop_3,1908.52,1.000
q_ind_180_pop_3,2116.21,1.000
q_ind_181_pop_3,1794.26,1.003
q_ind_182_pop_3,1751.14,1.001
q_ind_183_pop_3,2883.34,1.000
q_ind_184_pop_3,2606.81,1.001
q_ind_185_pop_3,3060.00,1.000
q_ind_186_pop_3,3307.92,1.001
q_ind_187_pop_3,2632.90,1.000
q_ind_188_pop_3,2320.69,1.000
q_ind_189_pop_3,2587.90,1.001
q_ind_190_pop_3,2162.83,1.001
q_ind_191_pop_3,2386.27,1.000
q_ind_192_pop_3,2380.95,1.001
q_ind_193_pop_3,2847.11,1.001
q_ind_194_pop_3,1953.11,1.001
q_ind_195_pop_3,2068.62,1.000
q_ind_196_pop_3,1866.34,1.000
q_ind_197_pop_3,2057.41,1.001
q_ind_198_pop_3,3044.04,1.001
q_ind_199_pop_3,2069.59,1.000
q_ind_200_pop_3,2236.63,1.000
q_ind_201_pop_3,1926.54,1.001
q_ind_202_pop_3,3018.59,1.002
q_ind_203_pop_3,1957.86,1.000
q_ind_204_pop_3,2144.78,1.001
q_ind_205_pop_3,2181.47,1.001
q_ind_206_pop_3,2390.52,1.000
q_ind_207_pop_3,2099.06,1.000
q_ind_208_pop_3,2585.18,1.001
q_ind_209_pop_3,2305.08,1.001
q_ind_210_pop_3,2899.04,1.000
q_ind_211_pop_3,2348.17,1.003
q_ind_212_pop_3,2730.72,1.000
q_ind_213_pop_3,2879.58,1.002
q_ind_214_pop_3,2447.19,1.001
q_ind_215_pop_3,2716.22,1.000
q_ind_216_pop_3,2515.84,1.001
q_ind_217_pop_3,2707.55,1.000
q_ind_218_pop_3,1711.03,1.001
q_ind_219_pop_3,2029.32,1.001
q_ind_220_pop_3,1502.15,1.000
q_ind_221_pop_3,2182.71,1.000
q_ind_222_pop_3,2007.67,1.000
q_ind_223_pop_3,2486.61,1.002
q_ind_224_pop_3,2009.59,1.000
q_ind_225_pop_3,1999.43,1.000
q_ind_226_pop_3,1886.22,1.001
q_ind_227_pop_3,2294.44,1.002
q_ind_228_pop_3,2063.26,1.000
q_ind_229_pop_3,1971.79,1.000
q_ind_230_pop_3,1803.18,1.001
q_ind_231_pop_3,1705.64,1.000
q_ind_232_pop_3,2264.95,1.000
q_ind_233_pop_3,1345.39,1.004
q_ind_234_pop_3,1560.58,1.000
q_ind_235_pop_3,1397.45,1.001
q_ind_236_pop_3,1710.60,1.000
q_ind_237_pop_3,1274.03,1.001
q_ind_238_pop_3,1563.36,1.001
q_ind_239_pop_3,2072.57,1.000
q_ind_240_pop_3,1893.79,1.001
q_ind_241_pop_3,1791.14,1.000
q_ind_242_pop_3,702.85,1.002
q_ind_243_pop_3,767.99,1.002
q_ind_244_pop_3,685.92,1.001
q_ind_245_pop_3,703.43,1.004
q_ind_246_pop_3,757.99,1.000
q_ind_247_pop_3,851.59,1.000
q_ind_248_pop_3,644.50,1.000
q_ind_249_pop_3,733.35,1.001
q_ind_250_pop_3,652.31,1.000
q_ind_251_pop_3,871.24,1.000
q_ind_252_pop_3,750.02,1.000
q_ind_253_pop_3,595.79,1.000
q_ind_254_pop_3,799.50,1.001
q_ind_255_pop_3,614.15,1.002
q_ind_256_pop_3,867.19,1.002
q_ind_257_pop_3,556.35,1.002
q_ind_258_pop_3,657.40,1.001
q_ind_259_pop_3,653.90,1.001
q_ind_260_pop_3,718.46,1.001
q_ind_261_pop_3,742.19,1.002
q_ind_262_pop_3,1369.58,1.002
q_ind_263_pop_3,855.66,1.001
q_ind_264_pop_3,1233.11,1.001
q_ind_265_pop_3,924.38,1.004
q_ind_266_pop_3,1428.34,1.001
q_ind_267_pop_3,1568.34,1.001
q_ind_268_pop_3,1271.83,1.001
q_ind_269_pop_3,1202.78,1.001
q_ind_270_pop_3,1750.23,1.000
q_ind_271_pop_3,1609.57,1.003
