param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_163_pop_1,0.917168,0.917359,0.902144,0.930976
q_ind_164_pop_1,0.890553,0.890741,0.874724,0.905658
q_ind_165_pop_1,0.886983,0.887040,0.871168,0.902395
q_ind_166_pop_1,0.919184,0.919252,0.904938,0.933377
q_ind_167_pop_1,0.916768,0.916797,0.901270,0.931454
q_ind_168_pop_1,0.878273,0.878425,0.861814,0.894358
q_ind_169_pop_1,0.867123,0.867175,0.850411,0.882948
q_ind_170_pop_1,0.915454,0.915539,0.901420,0.929159
q_ind_171_pop_1,0.879632,0.879689,0.866086,0.893051
q_ind_172_pop_1,0.856559,0.856583,0.841793,0.870933
q_ind_173_pop_1,0.853630,0.853747,0.839420,0.867557
q_ind_174_pop_1,0.867055,0.867116,0.853017,0.881040
q_ind_175_pop_1,0.865418,0.865499,0.851035,0.879578
q_ind_176_pop_1,0.846670,0.846727,0.832132,0.860838
q_ind_177_pop_1,0.851144,0.851237,0.836981,0.865085
q_ind_178_pop_1,0.764562,0.764602,0.750075,0.779067
q_ind_179_pop_1,0.870182,0.870317,0.855940,0.883886
q_ind_180_pop_1,0.868838,0.868793,0.854995,0.882602
q_ind_181_pop_1,0.879636,0.879738,0.865603,0.893008
q_ind_182_pop_1,0.874412,0.874445,0.860536,0.888250
q_ind_183_pop_1,0.603273,0.603355,0.586231,0.620030
q_ind_184_pop_1,0.504569,0.504596,0.485662,0.523173
q_ind_185_pop_1,0.569263,0.569266,0.552374,0.586325
q_ind_186_pop_1,0.652498,0.652500,0.637019,0.667542
q_ind_187_pop_1,0.543624,0.543685,0.524478,0.562228
q_ind_188_pop_1,0.454553,0.454554,0.434885,0.474004
q_ind_189_pop_1,0.461487,0.461409,0.442909,0.480090
q_ind_190_pop_1,0.472471,0.472479,0.452754,0.492078
q_ind_191_pop_1,0.498437,0.498416,0.479439,0.517574
q_ind_192_pop_1,0.498422,0.498428,0.479302,0.517594
q_ind_193_pop_1,0.535372,0.535406,0.516923,0.554102
q_ind_194_pop_1,0.487208,0.487219,0.467832,0.506503
q_ind_195_pop_1,0.867253,0.867293,0.852106,0.882049
q_ind_196_pop_1,0.878542,0.878567,0.864280,0.892292
q_ind_197_pop_1,0.862075,0.862194,0.846339,0.877213
q_ind_198_pop_1,0.701418,0.701333,0.685075,0.717758
q_ind_199_pop_1,0.865608,0.865695,0.850450,0.880528
q_ind_200_pop_1,0.866993,0.867079,0.851661,0.881871
q_ind_201_pop_1,0.868768,0.868837,0.853422,0.883657
q_ind_202_pop_1,0.765999,0.766067,0.750706,0.780979
q_ind_203_pop_1,0.871957,0.872075,0.856672,0.886272
q_ind_204_pop_1,0.871175,0.871246,0.856017,0.886025
q_ind_205_pop_1,0.886293,0.886375,0.871734,0.900274
q_ind_206_pop_1,0.973442,0.973588,0.965113,0.980717
q_ind_207_pop_1,0.978367,0.978427,0.971169,0.985005
q_ind_208_pop_1,0.986735,0.986912,0.980940,0.991751
q_ind_209_pop_1,0.984909,0.985035,0.978849,0.990234
q_ind_210_pop_1,0.988969,0.989116,0.983679,0.993344
q_ind_211_pop_1,0.952445,0.952529,0.942160,0.962072
q_ind_212_pop_1,0.987846,0.988007,0.982339,0.992435
q_ind_213_pop_1,0.990734,0.990857,0.985938,0.994710
q_ind_214_pop_1,0.987251,0.987372,0.981676,0.992059
q_ind_215_pop_1,0.991733,0.991873,0.987140,0.995443
q_ind_216_pop_1,0.989297,0.989456,0.984077,0.993652
q_ind_217_pop_1,0.990901,0.991055,0.986243,0.994708
q_ind_218_pop_1,0.711634,0.711758,0.692640,0.730333
q_ind_219_pop_1,0.707213,0.707265,0.689054,0.724713
q_ind_220_pop_1,0.682757,0.682736,0.664250,0.701164
q_ind_221_pop_1,0.711349,0.711347,0.694157,0.728680
q_ind_222_pop_1,0.670159,0.670187,0.651629,0.688336
q_ind_223_pop_1,0.799278,0.799321,0.784753,0.813654
q_ind_224_pop_1,0.670897,0.670836,0.652456,0.689147
q_ind_225_pop_1,0.718724,0.718821,0.700336,0.736816
q_ind_226_pop_1,0.711056,0.711050,0.692173,0.729933
q_ind_227_pop_1,0.718383,0.718487,0.701111,0.735324
q_ind_228_pop_1,0.651790,0.651847,0.633314,0.670007
q_ind_229_pop_1,0.679476,0.679545,0.661476,0.697511
q_ind_230_pop_1,0.931650,0.931781,0.920118,0.942560
q_ind_231_pop_1,0.925398,0.925551,0.913285,0.937023
q_ind_232_pop_1,0.831802,0.831852,0.818030,0.845315
q_ind_233_pop_1,0.953811,0.953965,0.943322,0.963365
q_ind_234_pop_1,0.940645,0.940764,0.929808,0.951128
q_ind_235_pop_1,0.937554,0.937648,0.926176,0.948523
q_ind_236_pop_1,0.911008,0.911045,0.898956,0.922847
q_ind_237_pop_1,0.956189,0.956279,0.946147,0.965538
q_ind_238_pop_1,0.949753,0.949795,0.939366,0.959519
q_ind_239_pop_1,0.888480,0.888551,0.875174,0.901491
q_ind_240_pop_1,0.889687,0.889740,0.876119,0.902553
q_ind_241_pop_1,0.959141,0.959205,0.949432,0.968423
q_ind_242_pop_1,0.059066,0.059072,0.047852,0.070449
q_ind_243_pop_1,0.041333,0.041275,0.029656,0.053098
q_ind_244_pop_1,0.042007,0.041919,0.031815,0.052790
q_ind_245_pop_1,0.039973,0.039883,0.029953,0.050565
q_ind_246_pop_1,0.050565,0.050554,0.039298,0.062391
q_ind_247_pop_1,0.036755,0.036640,0.025331,0.048956
q_ind_248_pop_1,0.049720,0.049627,0.038941,0.060928
q_ind_249_pop_1,0.055568,0.055380,0.043917,0.067977
q_ind_250_pop_1,0.043327,0.043276,0.032328,0.054633
q_ind_251_pop_1,0.040815,0.040781,0.030019,0.052001
q_ind_252_pop_1,0.057638,0.057579,0.046435,0.069395
q_ind_253_pop_1,0.000766,0.000592,0.000007,0.002483
q_ind_254_pop_1,0.004030,0.003803,0.000931,0.008347
q_ind_255_pop_1,0.000583,0.000420,0.000001,0.002075
q_ind_256_pop_1,0.000863,0.000680,0.000011,0.002744
q_ind_257_pop_1,0.001380,0.001228,0.000183,0.003406
q_ind_258_pop_1,0.001659,0.001507,0.000327,0.003823
q_ind_259_pop_1,0.001363,0.001190,0.000141,0.003498
q_ind_260_pop_1,0.000976,0.000786,0.000030,0.002985
q_ind_261_pop_1,0.000897,0.000696,0.000012,0.002907
q_ind_262_pop_1,0.345481,0.345470,0.327308,0.363754
q_ind_263_pop_1,0.338679,0.338554,0.320654,0.357200
q_ind_264_pop_1,0.371401,0.371391,0.353591,0.389414
q_ind_265_pop_1,0.334835,0.334686,0.317201,0.353210
q_ind_266_pop_1,0.414634,0.414629,0.396976,0.432579
q_ind_267_pop_1,0.360468,0.360407,0.342441,0.378435
q_ind_268_pop_1,0.386501,0.386473,0.368527,0.404554
q_ind_269_pop_1,0.476994,0.476959,0.459957,0.494618
q_ind_270_pop_1,0.469605,0.469550,0.451856,0.487514
q_ind_271_pop_1,0.386245,0.386266,0.368160,0.404506
