gbifID,stateProvince,decimalLatitude,decimalLongitude,year,basisOfRecord
2430080624,California,34.35,-116.875,1992,PRESERVED_SPECIMEN
2430144951,California,34.35583,-116.85092,1978,PRESERVED_SPECIMEN
3125181803,California,34.3572,-117.8128,2005,PRESERVED_SPECIMEN
2430075821,California,34.3572,-117.8128,2005,PRESERVED_SPECIMEN
2422313326,California,34.35833,-116.88361,1996,PRESERVED_SPECIMEN
2270249895,California,34.358333,-116.883333,1996,PRESERVED_SPECIMEN
2565961425,California,34.358614,-116.858087,1966,PRESERVED_SPECIMEN
3747302100,California,34.361152,-116.855216,2022,HUMAN_OBSERVATION
2422299011,California,34.36333,-116.85806,1987,PRESERVED_SPECIMEN
2422315665,California,34.36667,-116.91667,1995,PRESERVED_SPECIMEN
3307887302,California,34.367,-116.917,1995,PRESERVED_SPECIMEN
2610081114,California,34.367212,-117.557642,1955,PRESERVED_SPECIMEN
2422510220,California,34.37165,-116.86027,2016,PRESERVED_SPECIMEN
2982001982,California,34.374433,-116.862192,1972,PRESERVED_SPECIMEN
2397479440,California,34.37793,-116.865722,2019,HUMAN_OBSERVATION
2242770979,California,34.378238,-116.867701,2019,HUMAN_OBSERVATION
3079207125,California,34.38,-117.169194,1974,PRESERVED_SPECIMEN
2610097270,California,34.38228,-116.70201,2017,PRESERVED_SPECIMEN
2430435109,California,34.384006,-116.873524,1966,PRESERVED_SPECIMEN
2422297791,California,34.385,-117.185,1989,PRESERVED_SPECIMEN
2430494655,California,34.39239,-116.70951,1937,PRESERVED_SPECIMEN
2430284012,California,34.39239,-116.70951,1937,PRESERVED_SPECIMEN
2422402121,California,34.39306,-116.70833,1937,PRESERVED_SPECIMEN
2422328235,California,34.39306,-116.70833,1937,PRESERVED_SPECIMEN
3406870640,California,34.3942,-116.7082,1932,PRESERVED_SPECIMEN
3406822680,California,34.3942,-116.7082,1932,PRESERVED_SPECIMEN
2430309182,California,34.406667,-117.605556,1995,PRESERVED_SPECIMEN
2422433021,California,34.40667,-117.60556,1995,PRESERVED_SPECIMEN
2430217641,California,34.40741,-116.79278,2014,PRESERVED_SPECIMEN
2422521248,California,34.40742,-116.79278,2014,PRESERVED_SPECIMEN
1668864138,California,34.409306,-117.620366,2012,HUMAN_OBSERVATION
2421678938,California,34.411951,-117.589801,1970,PRESERVED_SPECIMEN
3406870802,California,34.417131,-117.973066,1925,PRESERVED_SPECIMEN
2430272950,California,34.421642,-117.007393,1935,PRESERVED_SPECIMEN
2982045954,California,34.426655,-117.408256,1971,PRESERVED_SPECIMEN
2982001960,California,34.426698,-117.408676,1971,PRESERVED_SPECIMEN
3125181801,California,34.4267,-117.301,1917,PRESERVED_SPECIMEN
2430548952,California,34.4267,-117.301,1917,PRESERVED_SPECIMEN
2982063137,California,34.426769,-117.40889,1971,PRESERVED_SPECIMEN
2417955516,California,34.426944,-117.389167,1971,PRESERVED_SPECIMEN
2417955009,California,34.426944,-117.389167,1971,PRESERVED_SPECIMEN
1896073721,California,34.428333,-117.431111,1971,PRESERVED_SPECIMEN
2422284494,California,34.4325,-117.63056,1978,PRESERVED_SPECIMEN
2430384518,California,34.433906,-117.390741,1935,PRESERVED_SPECIMEN
3125051788,California,34.438,-117.3716,1931,PRESERVED_SPECIMEN
3406870792,California,34.44,-117.93,1979,PRESERVED_SPECIMEN
2430150122,California,34.443774,-117.647822,1966,PRESERVED_SPECIMEN
2422282964,California,34.44389,-116.90389,1959,PRESERVED_SPECIMEN
2430351041,California,34.447807,-117.668477,1991,PRESERVED_SPECIMEN
2430544390,California,34.45,-117.812778,2014,PRESERVED_SPECIMEN
2422517629,California,34.45,-117.83139,2014,PRESERVED_SPECIMEN
2270267079,California,34.450976,-117.00941,1956,PRESERVED_SPECIMEN
2270191208,California,34.451084,-117.00952,1970,PRESERVED_SPECIMEN
2421685189,California,34.451495,-117.659678,1963,PRESERVED_SPECIMEN
2421726610,California,34.451895,-117.399603,1974,PRESERVED_SPECIMEN
2982047274,California,34.4519,-117.3996,1974,PRESERVED_SPECIMEN
2397471503,California,34.45213,-117.050957,2019,HUMAN_OBSERVATION
2596293776,California,34.452488,-117.05095,2020,HUMAN_OBSERVATION
3395974326,California,34.4525,-117.81528,2001,PRESERVED_SPECIMEN
2422439835,California,34.4525,-117.81528,2001,PRESERVED_SPECIMEN
2430560348,California,34.452778,-117.812222,2001,PRESERVED_SPECIMEN
3395978323,California,34.45278,-117.81222,2001,PRESERVED_SPECIMEN
2422441065,California,34.45278,-117.81222,2001,PRESERVED_SPECIMEN
2422444521,California,34.457,-117.812,2005,PRESERVED_SPECIMEN
2430040621,California,34.45715814,-117.8134343,2005,PRESERVED_SPECIMEN
2422447952,California,34.45719,-117.81281,2005,PRESERVED_SPECIMEN
2422430988,California,34.46586,-117.86281,2005,PRESERVED_SPECIMEN
2270249979,California,34.46587,-117.8628,2005,PRESERVED_SPECIMEN
2430405803,California,34.465877,-117.349691,1937,PRESERVED_SPECIMEN
3759974232,California,34.468094,-117.918577,2022,HUMAN_OBSERVATION
3773009739,California,34.468883,-117.916626,2022,HUMAN_OBSERVATION
3079205911,California,34.470611,-117.328806,1969,PRESERVED_SPECIMEN
1805185099,California,34.472053,-118.393382,1938,PRESERVED_SPECIMEN
2244223714,California,34.47682,-118.125108,2019,HUMAN_OBSERVATION
2422398252,California,34.47722,-117.83556,1973,PRESERVED_SPECIMEN
2430467693,California,34.477415,-118.018754,1992,PRESERVED_SPECIMEN
2430202853,California,34.477415,-118.018754,1990,PRESERVED_SPECIMEN
1457635366,California,34.479916,-117.703816,2017,HUMAN_OBSERVATION
2575157574,California,34.48,-117.86,1962,PRESERVED_SPECIMEN
3302235364,California,34.480149,-117.825651,2020,HUMAN_OBSERVATION
3053416872,California,34.4813,-117.8653,1962,PRESERVED_SPECIMEN
3384299452,California,34.482181,-117.698531,2020,HUMAN_OBSERVATION
1457615431,California,34.49097,-117.879439,2017,HUMAN_OBSERVATION
3384289459,California,34.49125,-117.880764,2020,HUMAN_OBSERVATION
3799494423,California,34.493333,-117.748226,1966,PRESERVED_SPECIMEN
2430216374,California,34.494139,-118.184583,1997,PRESERVED_SPECIMEN
2422314737,California,34.49414,-118.18458,1997,PRESERVED_SPECIMEN
3053468099,California,34.49495573,-118.0106392,1927,PRESERVED_SPECIMEN
2430329716,California,34.496667,-118.001111,1995,PRESERVED_SPECIMEN
2430216553,California,34.4969,-117.2295,1930,PRESERVED_SPECIMEN
3425156979,California,34.498417,-117.748222,1966,PRESERVED_SPECIMEN
2270265839,California,34.502,-117.9837,1948,PRESERVED_SPECIMEN
2565961427,California,34.5032,-118.2532,1966,PRESERVED_SPECIMEN
2430474502,California,34.503889,-118.013611,2009,PRESERVED_SPECIMEN
2430437892,California,34.503889,-118.013611,2009,PRESERVED_SPECIMEN
1899737197,California,34.503889,-118.013611,2009,PRESERVED_SPECIMEN
2422468666,California,34.50389,-118.01361,2009,PRESERVED_SPECIMEN
2422467578,California,34.50389,-118.01361,2009,PRESERVED_SPECIMEN
2430263043,California,34.504196,-117.262051,1917,PRESERVED_SPECIMEN
2626582894,California,34.504375,-117.992672,2020,HUMAN_OBSERVATION
3698303867,California,34.50453,-118.002617,2019,HUMAN_OBSERVATION
2610078223,California,34.50611,-118.02639,2014,PRESERVED_SPECIMEN
2422518774,California,34.50611,-118.02639,2014,PRESERVED_SPECIMEN
2397474047,California,34.506282,-117.466823,2019,HUMAN_OBSERVATION
2422393327,California,34.50806,-116.79972,2004,PRESERVED_SPECIMEN
2575157787,California,34.509516,-117.753336,1993,PRESERVED_SPECIMEN
2422513991,California,34.50972,-118.01806,2011,PRESERVED_SPECIMEN
2430341303,California,34.509722,-118.018056,2011,PRESERVED_SPECIMEN
2430336940,California,34.516667,-117.433333,2003,PRESERVED_SPECIMEN
2430203414,California,34.520305,-117.721851,1994,PRESERVED_SPECIMEN
3406870621,California,34.521129,-117.983648,1978,PRESERVED_SPECIMEN
3406822694,California,34.521129,-117.983648,1978,PRESERVED_SPECIMEN
2610077805,California,34.52167,-118.01667,2014,PRESERVED_SPECIMEN
2422519007,California,34.52222,-118.01667,2014,PRESERVED_SPECIMEN
3383968444,California,34.524625,-117.146378,2020,HUMAN_OBSERVATION
2611224549,California,34.525576,-117.711605,2020,HUMAN_OBSERVATION
2397466864,California,34.526514,-117.711019,2019,HUMAN_OBSERVATION
2610076348,California,34.52667,-118.02528,2014,PRESERVED_SPECIMEN
2422518638,California,34.52667,-118.02528,2014,PRESERVED_SPECIMEN
2610100932,California,34.5346,-118.070231,2017,PRESERVED_SPECIMEN
2027499040,California,34.5361,-117.291,1965,PRESERVED_SPECIMEN
2988355309,California,34.536121,-117.416889,2017,HUMAN_OBSERVATION
2422399969,California,34.53667,-117.70694,1973,PRESERVED_SPECIMEN
3059707902,California,34.537,-117.2938,1954,PRESERVED_SPECIMEN
2430554254,California,34.537018,-117.293824,1927,PRESERVED_SPECIMEN
2430483394,California,34.537018,-117.293824,1903,PRESERVED_SPECIMEN
2270190163,California,34.538293,-116.94524,1978,PRESERVED_SPECIMEN
2430502175,California,34.539369,-117.838669,1973,PRESERVED_SPECIMEN
2430316367,California,34.539369,-117.838669,1973,PRESERVED_SPECIMEN
2421725747,California,34.539874,-117.713044,1993,PRESERVED_SPECIMEN
2236229159,California,34.542323,-117.922124,2019,HUMAN_OBSERVATION
2397468356,California,34.542512,-117.92229,2019,HUMAN_OBSERVATION
2422420356,California,34.54278,-117.40444,2001,PRESERVED_SPECIMEN
2422298554,California,34.54472,-118.09694,1989,PRESERVED_SPECIMEN
2430454840,California,34.549917,-116.6973,2008,PRESERVED_SPECIMEN
2430184671,California,34.550028,-117.72202,1991,PRESERVED_SPECIMEN
2518042126,California,34.554731,-117.764266,2017,HUMAN_OBSERVATION
3053370177,California,34.557921,-118.136978,1975,PRESERVED_SPECIMEN
3406870803,California,34.557967,-118.142758,,PRESERVED_SPECIMEN
3406822713,California,34.558,-118.1428,1925,PRESERVED_SPECIMEN
3384292497,California,34.56663,-118.050925,2020,HUMAN_OBSERVATION
2422397042,California,34.57,-117.3175,2003,PRESERVED_SPECIMEN
2988462586,California,34.576103,-118.042411,2020,HUMAN_OBSERVATION
2430210276,California,34.577886,-118.061032,1926,PRESERVED_SPECIMEN
3053456401,California,34.57795274,-118.1146425,1927,PRESERVED_SPECIMEN
3053416551,California,34.578,-118.114,,PRESERVED_SPECIMEN
2430413436,California,34.579025,-118.116768,,PRESERVED_SPECIMEN
2422420062,California,34.58167,-118.04639,2005,PRESERVED_SPECIMEN
3053355016,California,34.61195097,-118.2346456,1969,PRESERVED_SPECIMEN
1457638607,California,34.616394,-117.895143,2017,HUMAN_OBSERVATION
2421725859,California,34.616667,-118.216667,1991,PRESERVED_SPECIMEN
2422423315,California,34.61667,-117.89056,2004,PRESERVED_SPECIMEN
2422315154,California,34.61667,-117.5,1996,PRESERVED_SPECIMEN
2620114772,California,34.630945,-118.146705,2020,HUMAN_OBSERVATION
3406870798,California,34.6331,-118.125678,1932,PRESERVED_SPECIMEN
3406822714,California,34.6331,-118.125678,1932,PRESERVED_SPECIMEN
2430190361,California,34.633333,-117.291667,1998,PRESERVED_SPECIMEN
2397493527,California,34.637576,-117.702452,2016,HUMAN_OBSERVATION
3337452445,California,34.638219,-116.768917,2021,HUMAN_OBSERVATION
2821375487,California,34.646111,-116.627778,2008,PRESERVED_SPECIMEN
2430134034,California,34.652634,-116.926334,1932,PRESERVED_SPECIMEN
2422327481,California,34.65333,-117.70139,1998,PRESERVED_SPECIMEN
1846490167,California,34.65334,-117.7014,1998,PRESERVED_SPECIMEN
2988295451,California,34.653769,-117.872835,2020,HUMAN_OBSERVATION
3384337586,California,34.655788,-117.342734,2020,HUMAN_OBSERVATION
2422343080,California,34.65593,-117.10765,2001,PRESERVED_SPECIMEN
2430215836,California,34.6607,-118.04106,1971,PRESERVED_SPECIMEN
3383897449,California,34.667991,-118.197365,2020,HUMAN_OBSERVATION
2633975177,California,34.67038,-118.191338,2020,HUMAN_OBSERVATION
2963877955,California,34.672185,-118.190177,2020,HUMAN_OBSERVATION
2270182674,California,34.672658,-117.801802,1977,PRESERVED_SPECIMEN
3455333336,California,34.675696,-117.801117,2020,HUMAN_OBSERVATION
3053378527,California,34.69594931,-118.1476445,1949,PRESERVED_SPECIMEN
2430406522,California,34.69594931,-118.1476445,1943,PRESERVED_SPECIMEN
2430351310,California,34.69594931,-118.1476445,1893,PRESERVED_SPECIMEN
2430201566,California,34.69594931,-118.1476445,1949,PRESERVED_SPECIMEN
2270189503,California,34.697007,-118.112497,1974,PRESERVED_SPECIMEN
2430080172,California,34.6975,-117.675,1992,PRESERVED_SPECIMEN
2859361280,California,34.697532,-117.783842,1937,PRESERVED_SPECIMEN
1805185269,California,34.700299,-117.963704,1931,PRESERVED_SPECIMEN
2270191416,California,34.700423,-118.112579,1974,PRESERVED_SPECIMEN
2619898712,California,34.703958,-117.211756,2020,HUMAN_OBSERVATION
3125179801,California,34.71043,-117.09479,1933,PRESERVED_SPECIMEN
2397499836,California,34.714136,-117.775068,2013,HUMAN_OBSERVATION
2397499794,California,34.714136,-117.775068,2013,HUMAN_OBSERVATION
2397499751,California,34.714136,-117.775068,2013,HUMAN_OBSERVATION
2397499666,California,34.714136,-117.775068,2013,HUMAN_OBSERVATION
2575152862,California,34.72,-117.43,2003,PRESERVED_SPECIMEN
1896073718,California,34.720833,-117.776944,1966,PRESERVED_SPECIMEN
2610058908,California,34.739409,-116.700812,,PRESERVED_SPECIMEN
2421725627,California,34.74001,-117.070179,1955,PRESERVED_SPECIMEN
2421683569,California,34.74001,-117.070179,1955,PRESERVED_SPECIMEN
2430415395,California,34.746281,-117.17288,1962,PRESERVED_SPECIMEN
3053440513,California,34.748,-119.4084,1957,PRESERVED_SPECIMEN
2265879233,California,34.75345,-117.761725,2019,HUMAN_OBSERVATION
3053387418,California,34.756,-119.414,1952,PRESERVED_SPECIMEN
2238638165,California,34.7575,-116.801111,2008,PRESERVED_SPECIMEN
2430259236,California,34.75974,-116.81896,2014,PRESERVED_SPECIMEN
3406870808,California,34.763598,-117.880471,1967,PRESERVED_SPECIMEN
3406822737,California,34.7636,-117.8805,1967,PRESERVED_SPECIMEN
3053419008,California,34.773,-118.274,1925,PRESERVED_SPECIMEN
3053356440,California,34.773,-118.274,1937,PRESERVED_SPECIMEN
2270180205,California,34.774437,-118.483155,1983,PRESERVED_SPECIMEN
1500352820,California,34.776447,-118.450491,2017,HUMAN_OBSERVATION
2397497162,California,34.776511,-118.450394,2016,HUMAN_OBSERVATION
3764480021,California,34.776633,-118.450291,2022,HUMAN_OBSERVATION
2430054550,California,34.777081,-115.710325,1941,PRESERVED_SPECIMEN
3053485495,California,34.785,-119.4395,2004,PRESERVED_SPECIMEN
3053392913,California,34.791,-119.573,1998,PRESERVED_SPECIMEN
2422537331,California,34.7935,-118.40639,2019,PRESERVED_SPECIMEN
2430350555,California,34.800227,-117.67624,1991,PRESERVED_SPECIMEN
2397487322,California,34.814028,-117.926727,2016,HUMAN_OBSERVATION
3383841658,California,34.819117,-118.88214,2021,HUMAN_OBSERVATION
3406870812,California,34.8492,-115.6014,1931,PRESERVED_SPECIMEN
3406870639,California,34.8492,-115.6014,1930,PRESERVED_SPECIMEN
3406822673,California,34.8492,-115.6014,1930,PRESERVED_SPECIMEN
2422474248,California,34.85047,-115.68885,2011,PRESERVED_SPECIMEN
3125050772,California,34.85368,-117.16562,1932,PRESERVED_SPECIMEN
2430139875,California,34.853684,-117.165623,1932,PRESERVED_SPECIMEN
3872265301,California,34.8555,-119.3827,1998,PRESERVED_SPECIMEN
3053480757,California,34.87275,-119.3969,2014,PRESERVED_SPECIMEN
2574198508,California,34.873349,-118.426577,2019,HUMAN_OBSERVATION
2430391851,California,34.87335,-117.27115,2011,PRESERVED_SPECIMEN
2422471051,California,34.87335,-117.27115,2011,PRESERVED_SPECIMEN
2422334728,California,34.875,-117.23417,1998,PRESERVED_SPECIMEN
3053394738,California,34.87598,-119.41308,2014,PRESERVED_SPECIMEN
3120765338,California,34.8766,-118.0814,2019,PRESERVED_SPECIMEN
2430084890,California,34.877835,-118.296587,1931,PRESERVED_SPECIMEN
3759983294,California,34.883602,-119.100003,2022,HUMAN_OBSERVATION
3053364130,California,34.88995191,-117.0331206,1932,PRESERVED_SPECIMEN
2430393295,California,34.89266599,-118.2943049,1926,PRESERVED_SPECIMEN
3053352052,California,34.895,-119.413,2000,PRESERVED_SPECIMEN
2382626694,California,34.896068,-117.104635,1979,PRESERVED_SPECIMEN
3125049762,California,34.8961,-117.1046,1979,PRESERVED_SPECIMEN
3406870799,California,34.896991,-117.022795,1937,PRESERVED_SPECIMEN
2430555159,California,34.896991,-117.022795,1919,PRESERVED_SPECIMEN
2430508090,California,34.896991,-117.022795,1912,PRESERVED_SPECIMEN
2430295122,California,34.896991,-117.022795,,PRESERVED_SPECIMEN
2270268930,California,34.896991,-117.022795,1939,PRESERVED_SPECIMEN
2270268070,California,34.896991,-117.022795,1939,PRESERVED_SPECIMEN
3406822720,California,34.897,-117.0228,1937,PRESERVED_SPECIMEN
2430316662,California,34.8986,-117.0228,1920,PRESERVED_SPECIMEN
3125057763,California,34.8999,-118.2661,2010,PRESERVED_SPECIMEN
2382641000,California,34.8999,-118.2661,2010,PRESERVED_SPECIMEN
2397711459,California,34.901603,-117.517025,2018,HUMAN_OBSERVATION
2517959517,California,34.901872,-117.517337,2018,HUMAN_OBSERVATION
3053428638,California,34.90504208,-118.3762519,2010,PRESERVED_SPECIMEN
2422481178,California,34.90511,-118.37561,2010,PRESERVED_SPECIMEN
2430550429,California,34.9058,-119.40911,2009,PRESERVED_SPECIMEN
2382626124,California,34.908158,-118.164437,1948,PRESERVED_SPECIMEN
3125179802,California,34.90816,-118.16444,1948,PRESERVED_SPECIMEN
2430374866,California,34.908333,-117.508333,1995,PRESERVED_SPECIMEN
2619883618,California,34.915806,-119.515656,2017,HUMAN_OBSERVATION
2422309541,California,34.91667,-117.5,1989,PRESERVED_SPECIMEN
2430203453,California,34.921842,-118.163305,1977,PRESERVED_SPECIMEN
3053376820,California,34.923,-117.872,1929,PRESERVED_SPECIMEN
2430336196,California,34.923333,-115.5512,2010,PRESERVED_SPECIMEN
2270267825,California,34.9235,-117.5187,1978,PRESERVED_SPECIMEN
2422283281,California,34.925,-117.51722,1978,PRESERVED_SPECIMEN
2430339333,California,34.92734,-115.436187,1973,PRESERVED_SPECIMEN
2422524034,California,34.93194,-119.01472,2004,PRESERVED_SPECIMEN
2430187488,California,34.932925,-115.424906,1932,PRESERVED_SPECIMEN
2430123239,California,34.94087,-119.42625,2009,PRESERVED_SPECIMEN
3125185803,California,34.94815,-119.47254,1946,PRESERVED_SPECIMEN
2270190386,California,34.94815,-119.47254,1946,PRESERVED_SPECIMEN
2430509030,California,34.951412,-118.292007,1968,PRESERVED_SPECIMEN
2430505903,California,34.95736,-119.45012,2009,PRESERVED_SPECIMEN
2430056996,California,34.959754,-115.552826,1906,PRESERVED_SPECIMEN
2422313663,California,34.96083,-119.715,1957,PRESERVED_SPECIMEN
3079688606,California,34.962531,-119.535478,2021,HUMAN_OBSERVATION
3053349695,California,34.963,-118.296,1969,PRESERVED_SPECIMEN
2430188263,California,34.966729,-118.159973,1927,PRESERVED_SPECIMEN
3125182769,California,34.97268,-117.03578,1978,PRESERVED_SPECIMEN
2565965104,California,34.97268,-117.03578,1978,PRESERVED_SPECIMEN
2242763423,California,34.972887,-118.21983,2019,HUMAN_OBSERVATION
3059707894,California,34.9798,-118.1586,1952,PRESERVED_SPECIMEN
3079207162,California,34.9799,-117.1889,1973,PRESERVED_SPECIMEN
2430404047,California,34.980573,-115.505545,1977,PRESERVED_SPECIMEN
2430363603,California,34.980763,-115.506651,1920,PRESERVED_SPECIMEN
3053434078,California,34.992,-119.805,1957,PRESERVED_SPECIMEN
2270195807,California,34.994722,-119.585556,2005,PRESERVED_SPECIMEN
3799494408,California,34.995,-119.8065,1962,PRESERVED_SPECIMEN
2270265427,California,34.995,-119.8065,1962,PRESERVED_SPECIMEN
3053373100,California,34.996,-118.329,1968,PRESERVED_SPECIMEN
3760303071,California,34.996397,-118.329208,2022,HUMAN_OBSERVATION
2422451202,California,34.99861,-117.6325,1990,PRESERVED_SPECIMEN
2430501765,California,34.9992,-117.005933,2014,PRESERVED_SPECIMEN
2430491841,California,35.001316,-115.523729,1941,PRESERVED_SPECIMEN
2430247102,California,35.001316,-115.523729,1941,PRESERVED_SPECIMEN
3044589942,California,35.003128,-119.584596,2021,HUMAN_OBSERVATION
3053362532,California,35.0068,-119.8228,1993,PRESERVED_SPECIMEN
2988299419,California,35.012669,-117.036636,2020,HUMAN_OBSERVATION
2273436921,California,35.012849,-117.919106,1956,PRESERVED_SPECIMEN
2580112167,California,35.015514,-119.61499,2020,HUMAN_OBSERVATION
2430534107,California,35.017976,-118.001191,1931,PRESERVED_SPECIMEN
3302202373,California,35.020472,-117.030464,2020,HUMAN_OBSERVATION
2988603430,California,35.022042,-117.030578,2020,HUMAN_OBSERVATION
2430179203,California,35.02775,-115.45309,1978,PRESERVED_SPECIMEN
2596321675,California,35.028867,-118.090294,2020,HUMAN_OBSERVATION
2422483439,California,35.02903,-115.4896,2011,PRESERVED_SPECIMEN
2634221326,California,35.029035,-116.975272,2017,HUMAN_OBSERVATION
2417968443,California,35.031944,-117.661944,1981,PRESERVED_SPECIMEN
2430428704,California,35.0373,-117.182817,2014,PRESERVED_SPECIMEN
2430193749,California,35.0381,-117.2886,1974,PRESERVED_SPECIMEN
2422314171,California,35.04056,-118.11389,1993,PRESERVED_SPECIMEN
3384623617,California,35.041689,-119.658867,2021,HUMAN_OBSERVATION
3059707888,California,35.0419,-117.5554,1965,PRESERVED_SPECIMEN
2611152151,California,35.043937,-119.656753,2020,HUMAN_OBSERVATION
2430174380,California,35.045416,-115.435887,1971,PRESERVED_SPECIMEN
2430315157,California,35.04593,-115.483584,1973,PRESERVED_SPECIMEN
2430098094,California,35.0473,-115.184367,2010,PRESERVED_SPECIMEN
2422466165,California,35.0473,-115.18437,2010,PRESERVED_SPECIMEN
2422296341,California,35.04889,-115.16083,1988,PRESERVED_SPECIMEN
3802272427,California,35.051247,-119.751908,2022,HUMAN_OBSERVATION
2270191607,California,35.051765,-118.173917,1935,PRESERVED_SPECIMEN
2270268731,California,35.0518,-118.1739,1935,PRESERVED_SPECIMEN
2027498760,California,35.0525,-118.174,1973,PRESERVED_SPECIMEN
3460998687,California,35.06115,-119.92935,,PRESERVED_SPECIMEN
3329991431,California,35.061153,-119.929347,2020,PRESERVED_SPECIMEN
2430129222,California,35.0633,-116.97552,2010,PRESERVED_SPECIMEN
2422484718,California,35.06331,-116.97553,2010,PRESERVED_SPECIMEN
3455247059,California,35.06357,-116.972,2021,HUMAN_OBSERVATION
2397466276,California,35.063717,-119.675308,2019,HUMAN_OBSERVATION
3091285323,California,35.066759,-117.1833,1998,PRESERVED_SPECIMEN
2814213471,California,35.068669,-116.977697,2020,HUMAN_OBSERVATION
2430463461,California,35.07268,-119.4753,2017,PRESERVED_SPECIMEN
2238796551,California,35.079693,-119.547652,2019,HUMAN_OBSERVATION
1930223379,California,35.08,-117.05,1995,PRESERVED_SPECIMEN
3059707916,California,35.0808,-119.6667,2000,PRESERVED_SPECIMEN
3760322111,California,35.084081,-119.860213,2022,HUMAN_OBSERVATION
2430398122,California,35.087532,-117.819189,1973,PRESERVED_SPECIMEN
3320788533,California,35.090333,-119.403833,1986,PRESERVED_SPECIMEN
3018128627,California,35.109245,-118.1381,2020,HUMAN_OBSERVATION
2988589457,California,35.112094,-117.034045,2020,HUMAN_OBSERVATION
2982020397,California,35.113587,-118.179337,1979,PRESERVED_SPECIMEN
2573860475,California,35.114809,-117.875279,2020,HUMAN_OBSERVATION
2802945066,California,35.115664,-117.949023,2020,HUMAN_OBSERVATION
2422283716,California,35.11611,-115.78222,1978,PRESERVED_SPECIMEN
2430417782,California,35.116667,-119.425,1983,PRESERVED_SPECIMEN
2430202997,California,35.116667,-119.425,1983,PRESERVED_SPECIMEN
2430178386,California,35.116667,-119.425,1983,PRESERVED_SPECIMEN
1426284126,California,35.116667,-119.425,1983,PRESERVED_SPECIMEN
1426281471,California,35.116667,-119.425,1983,PRESERVED_SPECIMEN
3059707935,California,35.1167,-119.7583,1998,PRESERVED_SPECIMEN
3059707912,California,35.1167,-119.7583,1998,PRESERVED_SPECIMEN
2270195364,California,35.117,-119.858,1998,PRESERVED_SPECIMEN
3759492392,California,35.117471,-115.788697,2022,HUMAN_OBSERVATION
2270267789,California,35.117816,-118.214399,1965,PRESERVED_SPECIMEN
1978462947,California,35.118381,-117.252858,2018,HUMAN_OBSERVATION
3760039538,California,35.118635,-119.721773,2022,HUMAN_OBSERVATION
2422464966,California,35.12578,-115.0755,2010,PRESERVED_SPECIMEN
2397473150,California,35.125801,-117.985904,2019,HUMAN_OBSERVATION
2430279164,California,35.127584,-115.852287,1980,PRESERVED_SPECIMEN
2421726454,California,35.1395,-119.7426,1935,PRESERVED_SPECIMEN
2421709569,California,35.140457,-118.111656,2008,PRESERVED_SPECIMEN
3125188803,California,35.14046,-118.11166,2008,PRESERVED_SPECIMEN
2244218496,California,35.148003,-114.82473,2019,HUMAN_OBSERVATION
2422416355,California,35.14806,-118.33528,1994,PRESERVED_SPECIMEN
2270191808,California,35.1496,-119.65085,1967,PRESERVED_SPECIMEN
3058998525,California,35.153564,-115.743745,2015,HUMAN_OBSERVATION
2270255147,California,35.161059,-119.37727,1982,PRESERVED_SPECIMEN
2270254865,California,35.161059,-119.37727,1982,PRESERVED_SPECIMEN
2422494147,California,35.16688,-115.3838,2012,PRESERVED_SPECIMEN
2422473403,California,35.16958,-115.38728,2010,PRESERVED_SPECIMEN
2430031281,California,35.169583,-115.387283,2010,PRESERVED_SPECIMEN
3125055762,California,35.17313,-115.39623,2013,PRESERVED_SPECIMEN
2430389795,California,35.173133,-115.396233,2013,PRESERVED_SPECIMEN
1265546485,California,35.186925,-117.877303,2016,HUMAN_OBSERVATION
2512750755,California,35.1891,-119.74,2018,PRESERVED_SPECIMEN
3053356659,California,35.18913,-119.74007,2018,PRESERVED_SPECIMEN
2610098294,California,35.189131,-119.740069,2018,PRESERVED_SPECIMEN
2397710439,California,35.189833,-119.863128,2017,HUMAN_OBSERVATION
2422332552,California,35.19,-118.11833,2000,PRESERVED_SPECIMEN
2451544466,California,35.190317,-119.722435,1962,PRESERVED_SPECIMEN
2451544453,California,35.190317,-119.722435,1962,PRESERVED_SPECIMEN
2270266231,California,35.191801,-117.881079,1991,PRESERVED_SPECIMEN
2294425711,California,35.192703,-117.882317,2019,HUMAN_OBSERVATION
3039495760,California,35.19278,-117.88233,2021,HUMAN_OBSERVATION
2294425870,California,35.193122,-117.88302,2019,HUMAN_OBSERVATION
1986944926,California,35.201667,-118.103333,2000,PRESERVED_SPECIMEN
2422324219,California,35.20167,-118.10333,2000,PRESERVED_SPECIMEN
3784711983,California,35.202064,-117.433911,2022,HUMAN_OBSERVATION
2421726084,California,35.207888,-119.692179,1954,PRESERVED_SPECIMEN
3059709913,California,35.2083,-119.7,1974,PRESERVED_SPECIMEN
2270194939,California,35.208333,-119.7,1974,PRESERVED_SPECIMEN
2270225938,California,35.208662,-119.69687,2017,PRESERVED_SPECIMEN
2270224132,California,35.208662,-119.69687,2017,PRESERVED_SPECIMEN
2422520181,California,35.20867,-119.69686,2017,PRESERVED_SPECIMEN
2422470087,California,35.21035,-115.46458,2011,PRESERVED_SPECIMEN
2430510695,California,35.213298,-115.359492,1973,PRESERVED_SPECIMEN
3125184785,California,35.2133,-115.35949,1973,PRESERVED_SPECIMEN
