param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_85_pop_4,2.02,14.536
q_ind_86_pop_4,7929.44,1.000
q_ind_87_pop_4,4270.91,1.000
q_ind_88_pop_4,581.51,1.004
q_ind_89_pop_4,8315.64,1.000
q_ind_90_pop_4,1446.78,1.005
q_ind_91_pop_4,3849.57,1.001
q_ind_92_pop_4,8196.10,1.001
q_ind_93_pop_4,7726.36,1.000
q_ind_94_pop_4,2.01,27.975
q_ind_95_pop_4,2.03,15.393
q_ind_96_pop_4,2.15,14.299
q_ind_97_pop_4,2.05,15.404
q_ind_98_pop_4,2.03,15.595
q_ind_99_pop_4,2.08,16.530
q_ind_100_pop_4,2.00,29.667
q_ind_101_pop_4,2.00,40.475
q_ind_102_pop_4,2.02,26.337
q_ind_103_pop_4,2.00,28.286
q_ind_104_pop_4,1.99,34.941
q_ind_105_pop_4,2.03,14.986
q_ind_106_pop_4,2.48,9.969
q_ind_107_pop_4,1.99,42.287
q_ind_108_pop_4,2.00,24.341
q_ind_109_pop_4,2.00,23.800
q_ind_110_pop_4,9555.90,1.000
q_ind_111_pop_4,2.02,15.346
q_ind_112_pop_4,9442.85,1.001
q_ind_113_pop_4,8069.79,1.000
q_ind_114_pop_4,8043.32,1.000
q_ind_115_pop_4,2.00,17.229
q_ind_116_pop_4,4744.55,1.001
q_ind_117_pop_4,2.00,21.149
q_ind_118_pop_4,2.15,10.401
q_ind_119_pop_4,2.76,12.867
q_ind_120_pop_4,2.02,17.690
q_ind_121_pop_4,2.01,20.773
q_ind_122_pop_4,2.01,21.138
q_ind_123_pop_4,2.02,18.185
q_ind_124_pop_4,2.04,16.198
q_ind_125_pop_4,2.00,28.694
q_ind_126_pop_4,2.00,908.586
q_ind_127_pop_4,2.00,19.235
q_ind_128_pop_4,2.00,738.297
q_ind_129_pop_4,2.27,18.161
q_ind_130_pop_4,2.00,15.967
q_ind_131_pop_4,2.01,38.449
q_ind_132_pop_4,2.00,19.651
q_ind_133_pop_4,556.96,15.871
q_ind_134_pop_4,2.00,23.612
q_ind_135_pop_4,2.08,9.341
q_ind_136_pop_4,2.15,25.690
q_ind_137_pop_4,2.10,11.308
q_ind_138_pop_4,2.04,13.222
q_ind_139_pop_4,2.01,14.575
q_ind_140_pop_4,2.02,13.582
q_ind_141_pop_4,2.01,17.947
q_ind_142_pop_4,2.01,16.569
q_ind_143_pop_4,2.04,12.447
q_ind_144_pop_4,1.99,25.639
q_ind_145_pop_4,2.03,13.993
q_ind_146_pop_4,2.02,15.094
q_ind_147_pop_4,2.03,16.012
q_ind_148_pop_4,2.02,13.212
q_ind_0_pop_5,891.52,1.001
q_ind_1_pop_5,8599.50,1.000
q_ind_2_pop_5,8381.19,1.000
q_ind_3_pop_5,11834.60,1.000
q_ind_4_pop_5,10042.72,1.000
q_ind_5_pop_5,1543.78,1.022
q_ind_6_pop_5,10336.37,1.000
q_ind_7_pop_5,8722.16,1.000
q_ind_8_pop_5,8939.57,1.000
q_ind_9_pop_5,8109.49,1.001
q_ind_10_pop_5,10760.49,1.000
q_ind_11_pop_5,405.57,1.023
q_ind_12_pop_5,230.94,1.029
q_ind_13_pop_5,303.05,1.031
q_ind_14_pop_5,5.73,1.650
q_ind_15_pop_5,1080.33,1.095
q_ind_16_pop_5,15.49,1.265
q_ind_17_pop_5,7.21,1.457
q_ind_18_pop_5,14.86,1.226
q_ind_19_pop_5,112.62,1.027
q_ind_20_pop_5,79.30,1.011
q_ind_21_pop_5,79.13,1.051
q_ind_22_pop_5,1207.83,1.002
q_ind_23_pop_5,310.96,1.147
q_ind_24_pop_5,2068.96,1.002
q_ind_25_pop_5,835.53,1.007
q_ind_26_pop_5,2082.34,1.004
q_ind_27_pop_5,590.07,1.170
q_ind_28_pop_5,478.93,1.003
q_ind_29_pop_5,122.50,1.010
q_ind_30_pop_5,265.12,1.014
q_ind_31_pop_5,338.53,1.007
q_ind_32_pop_5,378.46,1.088
q_ind_33_pop_5,260.54,1.121
q_ind_34_pop_5,1528.25,1.028
q_ind_35_pop_5,42.26,1.364
q_ind_36_pop_5,4.97,1.753
q_ind_37_pop_5,22.55,1.230
q_ind_38_pop_5,15.36,1.235
q_ind_39_pop_5,4.27,1.869
q_ind_40_pop_5,5185.12,1.001
q_ind_41_pop_5,3760.45,1.001
q_ind_42_pop_5,5626.38,1.001
q_ind_43_pop_5,803.75,1.147
q_ind_44_pop_5,5.53,1.616
q_ind_45_pop_5,69.93,1.360
q_ind_46_pop_5,18.54,1.314
q_ind_47_pop_5,419.39,1.078
q_ind_48_pop_5,13.82,1.293
q_ind_49_pop_5,2034.28,1.002
q_ind_50_pop_5,862.85,1.055
q_ind_51_pop_5,311.81,1.038
q_ind_52_pop_5,1027.00,1.001
q_ind_53_pop_5,1041.40,1.131
q_ind_54_pop_5,502.04,1.186
q_ind_55_pop_5,4.00,1.543
q_ind_56_pop_5,10323.58,1.000
q_ind_57_pop_5,8722.49,1.000
q_ind_58_pop_5,13692.44,1.000
q_ind_59_pop_5,1275.41,1.004
q_ind_60_pop_5,11119.91,1.000
q_ind_61_pop_5,2674.63,1.001
q_ind_62_pop_5,12909.27,1.000
q_ind_63_pop_5,133.22,1.046
q_ind_64_pop_5,6502.79,1.000
q_ind_65_pop_5,505.66,1.002
q_ind_66_pop_5,7833.81,1.000
q_ind_67_pop_5,1989.19,1.003
q_ind_68_pop_5,9267.67,1.000
q_ind_69_pop_5,792.64,1.012
q_ind_70_pop_5,8421.11,1.001
q_ind_71_pop_5,2161.74,1.001
q_ind_72_pop_5,8466.60,1.000
q_ind_73_pop_5,4761.91,1.000
q_ind_74_pop_5,13395.19,1.000
q_ind_75_pop_5,12360.15,1.000
q_ind_76_pop_5,6145.71,1.000
q_ind_77_pop_5,2293.44,1.002
q_ind_78_pop_5,12497.53,1.000
q_ind_79_pop_5,8245.71,1.000
q_ind_80_pop_5,12824.41,1.000
q_ind_81_pop_5,12114.54,1.000
q_ind_82_pop_5,2176.25,1.000
q_ind_83_pop_5,2566.74,1.000
q_ind_84_pop_5,4594.62,1.000
q_ind_85_pop_5,1370.90,1.001
q_ind_86_pop_5,6590.55,1.000
q_ind_87_pop_5,5145.65,1.000
q_ind_88_pop_5,419.05,1.008
q_ind_89_pop_5,7256.09,1.000
q_ind_90_pop_5,1008.11,1.001
q_ind_91_pop_5,5047.33,1.001
q_ind_92_pop_5,7210.60,1.000
q_ind_93_pop_5,6921.39,1.001
q_ind_94_pop_5,5.89,1.650
q_ind_95_pop_5,68.01,1.238
q_ind_96_pop_5,165.18,1.088
q_ind_97_pop_5,401.88,1.088
q_ind_98_pop_5,1610.83,1.022
q_ind_99_pop_5,19.63,1.215
q_ind_100_pop_5,6.09,1.610
q_ind_101_pop_5,3.38,2.306
q_ind_102_pop_5,9.32,1.454
q_ind_103_pop_5,8.76,1.322
q_ind_104_pop_5,5.01,1.771
q_ind_105_pop_5,412.00,1.006
q_ind_106_pop_5,205.72,1.014
q_ind_107_pop_5,4.80,1.755
q_ind_108_pop_5,577.58,1.009
q_ind_109_pop_5,254.42,1.018
q_ind_110_pop_5,9526.92,1.000
q_ind_111_pop_5,348.47,1.185
q_ind_112_pop_5,9081.12,1.000
q_ind_113_pop_5,8160.58,1.000
q_ind_114_pop_5,8766.81,1.000
q_ind_115_pop_5,83.60,1.134
q_ind_116_pop_5,5962.11,1.000
q_ind_117_pop_5,829.61,1.008
q_ind_118_pop_5,2233.43,1.045
q_ind_119_pop_5,789.33,1.051
q_ind_120_pop_5,59.97,1.158
q_ind_121_pop_5,1012.41,1.004
q_ind_122_pop_5,2398.76,1.001
q_ind_123_pop_5,100.97,1.129
q_ind_124_pop_5,357.94,1.043
q_ind_125_pop_5,872.80,1.001
q_ind_126_pop_5,3173.64,1.004
q_ind_127_pop_5,141.83,1.171
q_ind_128_pop_5,3839.24,1.004
q_ind_129_pop_5,317.49,1.025
q_ind_130_pop_5,13.68,1.285
q_ind_131_pop_5,11.50,1.208
q_ind_132_pop_5,8.37,1.423
q_ind_133_pop_5,2071.75,1.001
q_ind_134_pop_5,24.95,1.225
q_ind_135_pop_5,106.96,1.139
q_ind_136_pop_5,1295.95,1.084
q_ind_137_pop_5,3803.45,1.000
q_ind_138_pop_5,3207.90,1.046
q_ind_139_pop_5,477.05,1.013
q_ind_140_pop_5,2717.30,1.012
q_ind_141_pop_5,729.52,1.140
q_ind_142_pop_5,14.12,1.231
q_ind_143_pop_5,787.00,1.024
q_ind_144_pop_5,12.27,1.284
q_ind_145_pop_5,367.86,1.151
q_ind_146_pop_5,35.83,1.256
q_ind_147_pop_5,45.92,1.262
q_ind_148_pop_5,126.25,1.164
q_ind_0_pop_6,17.63,1.460
q_ind_1_pop_6,10808.69,1.000
q_ind_2_pop_6,10763.59,1.000
q_ind_3_pop_6,14082.11,1.000
q_ind_4_pop_6,11992.75,1.000
q_ind_5_pop_6,974.39,1.001
q_ind_6_pop_6,11001.65,1.000
q_ind_7_pop_6,10463.09,1.000
q_ind_8_pop_6,10760.61,1.000
q_ind_9_pop_6,9092.75,1.001
q_ind_10_pop_6,12301.18,1.000
q_ind_11_pop_6,20.91,1.321
q_ind_12_pop_6,9.23,1.699
q_ind_13_pop_6,8.34,1.615
q_ind_14_pop_6,1531.48,1.002
q_ind_15_pop_6,699.91,1.001
q_ind_16_pop_6,1655.23,1.001
q_ind_17_pop_6,2050.22,1.002
q_ind_18_pop_6,2998.57,1.000
q_ind_19_pop_6,2181.19,1.000
q_ind_20_pop_6,250.70,1.014
q_ind_21_pop_6,2245.24,1.000
q_ind_22_pop_6,140.91,1.042
q_ind_23_pop_6,248.13,1.008
q_ind_24_pop_6,3009.11,1.002
q_ind_25_pop_6,1339.93,1.018
q_ind_26_pop_6,1493.57,1.004
q_ind_27_pop_6,130.40,1.039
q_ind_28_pop_6,2080.97,1.010
q_ind_29_pop_6,961.90,1.007
q_ind_30_pop_6,186.59,1.019
q_ind_31_pop_6,876.61,1.002
q_ind_32_pop_6,294.62,1.011
q_ind_33_pop_6,183.46,1.039
q_ind_34_pop_6,1262.84,1.015
q_ind_35_pop_6,41.61,1.332
q_ind_36_pop_6,14.95,1.286
q_ind_37_pop_6,256.98,1.046
q_ind_38_pop_6,195.22,1.223
q_ind_39_pop_6,139.31,1.096
q_ind_40_pop_6,7177.03,1.000
q_ind_41_pop_6,4965.36,1.000
q_ind_42_pop_6,6968.28,1.000
q_ind_43_pop_6,85.98,1.056
q_ind_44_pop_6,4.92,1.855
q_ind_45_pop_6,195.59,1.099
q_ind_46_pop_6,526.72,1.006
q_ind_47_pop_6,178.33,1.010
q_ind_48_pop_6,170.04,1.026
q_ind_49_pop_6,653.11,1.003
q_ind_50_pop_6,624.05,1.001
q_ind_51_pop_6,837.11,1.003
q_ind_52_pop_6,679.76,1.005
q_ind_53_pop_6,1265.46,1.007
q_ind_54_pop_6,142.47,1.015
q_ind_55_pop_6,272.34,1.041
q_ind_56_pop_6,8831.62,1.000
q_ind_57_pop_6,7285.73,1.000
q_ind_58_pop_6,11922.61,1.000
q_ind_59_pop_6,132.95,1.015
q_ind_60_pop_6,6319.79,1.000
q_ind_61_pop_6,4100.33,1.000
q_ind_62_pop_6,12359.92,1.000
q_ind_63_pop_6,2403.49,1.022
q_ind_64_pop_6,2443.37,1.000
q_ind_65_pop_6,878.16,1.002
q_ind_66_pop_6,6838.62,1.001
q_ind_67_pop_6,2374.53,1.074
q_ind_68_pop_6,5264.29,1.001
q_ind_69_pop_6,3698.86,1.040
q_ind_70_pop_6,6551.93,1.000
q_ind_71_pop_6,1477.77,1.072
q_ind_72_pop_6,5994.25,1.000
q_ind_73_pop_6,5007.64,1.000
q_ind_74_pop_6,11683.36,1.001
q_ind_75_pop_6,11256.84,1.000
q_ind_76_pop_6,6188.33,1.000
q_ind_77_pop_6,1114.01,1.092
q_ind_78_pop_6,11178.45,1.000
q_ind_79_pop_6,5316.78,1.000
q_ind_80_pop_6,11172.27,1.001
q_ind_81_pop_6,10875.52,1.001
q_ind_82_pop_6,6569.56,1.005
q_ind_83_pop_6,1353.17,1.096
q_ind_84_pop_6,3728.94,1.000
q_ind_85_pop_6,294.95,1.009
q_ind_86_pop_6,5220.16,1.001
q_ind_87_pop_6,3553.63,1.000
q_ind_88_pop_6,1168.33,1.004
q_ind_89_pop_6,5689.89,1.000
q_ind_90_pop_6,1821.03,1.002
q_ind_91_pop_6,2930.28,1.000
q_ind_92_pop_6,6931.99,1.000
q_ind_93_pop_6,5742.03,1.001
q_ind_94_pop_6,1016.17,1.001
q_ind_95_pop_6,104.85,1.032
q_ind_96_pop_6,132.04,1.025
q_ind_97_pop_6,1038.90,1.017
q_ind_98_pop_6,653.09,1.004
q_ind_99_pop_6,239.06,1.028
q_ind_100_pop_6,937.50,1.002
q_ind_101_pop_6,2154.60,1.007
q_ind_102_pop_6,292.42,1.031
q_ind_103_pop_6,329.61,1.121
q_ind_104_pop_6,55.67,1.185
q_ind_105_pop_6,317.68,1.041
q_ind_106_pop_6,2788.85,1.002
q_ind_107_pop_6,283.80,1.045
q_ind_108_pop_6,18.98,1.863
q_ind_109_pop_6,39.41,1.532
q_ind_110_pop_6,8641.78,1.000
q_ind_111_pop_6,1372.90,1.016
q_ind_112_pop_6,8871.68,1.000
q_ind_113_pop_6,7344.96,1.000
q_ind_114_pop_6,6591.45,1.000
q_ind_115_pop_6,722.00,1.041
q_ind_116_pop_6,5994.85,1.000
q_ind_117_pop_6,187.71,1.021
q_ind_118_pop_6,809.26,1.002
q_ind_119_pop_6,231.96,1.006
q_ind_120_pop_6,2492.16,1.001
q_ind_121_pop_6,912.24,1.001
q_ind_122_pop_6,1274.68,1.012
q_ind_123_pop_6,815.01,1.001
q_ind_124_pop_6,522.95,1.006
q_ind_125_pop_6,1000.52,1.002
q_ind_126_pop_6,4192.34,1.002
q_ind_127_pop_6,302.81,1.000
q_ind_128_pop_6,4401.34,1.002
q_ind_129_pop_6,1160.97,1.035
q_ind_130_pop_6,344.93,1.007
q_ind_131_pop_6,2.87,2.845
q_ind_132_pop_6,718.31,1.161
q_ind_133_pop_6,897.75,1.003
q_ind_134_pop_6,709.81,1.003
q_ind_135_pop_6,174.28,1.009
q_ind_136_pop_6,1001.90,1.001
q_ind_137_pop_6,996.85,1.024
q_ind_138_pop_6,2107.31,1.003
q_ind_139_pop_6,938.39,1.056
q_ind_140_pop_6,184.03,1.020
q_ind_141_pop_6,440.51,1.193
q_ind_142_pop_6,1357.22,1.025
q_ind_143_pop_6,68.83,1.093
q_ind_144_pop_6,54.55,1.149
q_ind_145_pop_6,576.37,1.003
q_ind_146_pop_6,538.05,1.026
q_ind_147_pop_6,60.91,1.025
q_ind_148_pop_6,621.43,1.016
q_ind_0_pop_7,630.66,1.036
q_ind_1_pop_7,9203.58,1.000
q_ind_2_pop_7,7696.34,1.000
q_ind_3_pop_7,12457.97,1.000
q_ind_4_pop_7,10669.94,1.000
q_ind_5_pop_7,216.91,1.005
q_ind_6_pop_7,10954.71,1.000
q_ind_7_pop_7,10280.45,1.000
q_ind_8_pop_7,10649.75,1.000
q_ind_9_pop_7,8552.55,1.000
q_ind_10_pop_7,11138.73,1.000
q_ind_11_pop_7,2.36,4.486
q_ind_12_pop_7,2.26,5.101
q_ind_13_pop_7,2.32,4.631
q_ind_14_pop_7,1338.58,1.021
q_ind_15_pop_7,1980.29,1.011
q_ind_16_pop_7,2123.57,1.008
q_ind_17_pop_7,114.01,1.191
q_ind_18_pop_7,22.98,1.147
q_ind_19_pop_7,1617.17,1.009
q_ind_20_pop_7,6.04,1.411
q_ind_21_pop_7,1509.17,1.007
q_ind_22_pop_7,474.86,1.095
q_ind_23_pop_7,2261.02,1.000
q_ind_24_pop_7,492.44,1.050
q_ind_25_pop_7,987.34,1.001
q_ind_26_pop_7,444.85,1.003
q_ind_27_pop_7,2289.29,1.005
q_ind_28_pop_7,194.30,1.023
q_ind_29_pop_7,29.80,1.392
q_ind_30_pop_7,110.98,1.267
q_ind_31_pop_7,107.97,1.298
q_ind_32_pop_7,176.27,1.035
q_ind_33_pop_7,464.89,1.020
q_ind_34_pop_7,509.17,1.078
q_ind_35_pop_7,3358.54,1.005
q_ind_36_pop_7,588.20,1.067
q_ind_37_pop_7,671.59,1.106
q_ind_38_pop_7,458.29,1.093
q_ind_39_pop_7,409.52,1.056
q_ind_40_pop_7,6946.63,1.000
q_ind_41_pop_7,5619.44,1.000
q_ind_42_pop_7,5939.68,1.000
q_ind_43_pop_7,2009.09,1.009
q_ind_44_pop_7,382.04,1.115
q_ind_45_pop_7,389.39,1.049
q_ind_46_pop_7,559.94,1.049
q_ind_47_pop_7,2163.94,1.007
q_ind_48_pop_7,4684.89,1.002
q_ind_49_pop_7,1929.03,1.016
q_ind_50_pop_7,1013.24,1.044
q_ind_51_pop_7,391.48,1.093
q_ind_52_pop_7,735.54,1.005
q_ind_53_pop_7,974.98,1.039
q_ind_54_pop_7,1369.10,1.017
q_ind_55_pop_7,312.44,1.063
q_ind_56_pop_7,9897.56,1.000
q_ind_57_pop_7,7307.97,1.000
q_ind_58_pop_7,12846.21,1.000
q_ind_59_pop_7,1338.60,1.007
q_ind_60_pop_7,10984.22,1.000
q_ind_61_pop_7,5276.70,1.000
q_ind_62_pop_7,12087.76,1.000
q_ind_63_pop_7,276.05,1.007
q_ind_64_pop_7,5599.36,1.000
q_ind_65_pop_7,2052.72,1.001
q_ind_66_pop_7,8043.59,1.000
q_ind_67_pop_7,1468.02,1.003
q_ind_68_pop_7,9693.21,1.001
q_ind_69_pop_7,1067.50,1.010
q_ind_70_pop_7,8450.29,1.000
q_ind_71_pop_7,1962.68,1.000
q_ind_72_pop_7,6793.27,1.000
q_ind_73_pop_7,5451.14,1.000
q_ind_74_pop_7,10649.17,1.000
q_ind_75_pop_7,11024.63,1.000
q_ind_76_pop_7,6576.33,1.000
q_ind_77_pop_7,916.31,1.001
q_ind_78_pop_7,11723.44,1.000
q_ind_79_pop_7,7613.31,1.000
q_ind_80_pop_7,11049.07,1.000
q_ind_81_pop_7,10449.32,1.000
q_ind_82_pop_7,2460.90,1.002
q_ind_83_pop_7,1853.87,1.003
q_ind_84_pop_7,3775.90,1.000
q_ind_85_pop_7,1440.07,1.008
q_ind_86_pop_7,8701.31,1.000
q_ind_87_pop_7,3683.71,1.000
q_ind_88_pop_7,956.50,1.000
q_ind_89_pop_7,9713.81,1.000
q_ind_90_pop_7,613.12,1.003
q_ind_91_pop_7,4496.76,1.000
q_ind_92_pop_7,8085.83,1.000
q_ind_93_pop_7,7797.53,1.000
q_ind_94_pop_7,578.42,1.109
q_ind_95_pop_7,2069.85,1.008
q_ind_96_pop_7,1151.13,1.032
q_ind_97_pop_7,128.68,1.059
q_ind_98_pop_7,870.05,1.039
q_ind_99_pop_7,1541.12,1.023
q_ind_100_pop_7,2748.68,1.002
q_ind_101_pop_7,94.81,1.207
q_ind_102_pop_7,723.33,1.016
q_ind_103_pop_7,642.94,1.036
q_ind_104_pop_7,806.19,1.056
q_ind_105_pop_7,1511.89,1.035
q_ind_106_pop_7,2036.84,1.002
q_ind_107_pop_7,467.37,1.073
q_ind_108_pop_7,26.24,1.194
q_ind_109_pop_7,153.73,1.107
q_ind_110_pop_7,9097.33,1.000
q_ind_111_pop_7,1561.84,1.036
q_ind_112_pop_7,8835.16,1.000
q_ind_113_pop_7,7761.20,1.001
q_ind_114_pop_7,7661.90,1.000
q_ind_115_pop_7,2811.81,1.010
q_ind_116_pop_7,4860.09,1.000
q_ind_117_pop_7,689.26,1.044
q_ind_118_pop_7,438.11,1.001
q_ind_119_pop_7,875.39,1.064
q_ind_120_pop_7,602.02,1.001
q_ind_121_pop_7,1017.38,1.007
q_ind_122_pop_7,900.72,1.007
q_ind_123_pop_7,64.17,1.099
q_ind_124_pop_7,62.90,1.243
q_ind_125_pop_7,5.34,1.627
q_ind_126_pop_7,2.07,4.011
q_ind_127_pop_7,1159.52,1.070
q_ind_128_pop_7,2.06,3.650
q_ind_129_pop_7,63.75,1.235
q_ind_130_pop_7,3175.32,1.007
q_ind_131_pop_7,4.38,1.810
q_ind_132_pop_7,499.57,1.051
q_ind_133_pop_7,484.43,1.002
q_ind_134_pop_7,746.23,1.004
q_ind_135_pop_7,1575.95,1.010
q_ind_136_pop_7,1366.95,1.002
q_ind_137_pop_7,3097.34,1.000
q_ind_138_pop_7,1189.76,1.016
q_ind_139_pop_7,176.59,1.019
q_ind_140_pop_7,1039.53,1.006
q_ind_141_pop_7,470.71,1.011
q_ind_142_pop_7,144.79,1.121
q_ind_143_pop_7,803.38,1.001
q_ind_144_pop_7,70.05,1.181
q_ind_145_pop_7,54.45,1.151
q_ind_146_pop_7,1429.05,1.025
q_ind_147_pop_7,406.04,1.044
q_ind_148_pop_7,1130.70,1.019
q_ind_0_pop_8,666.74,1.002
q_ind_1_pop_8,11044.21,1.000
q_ind_2_pop_8,11189.17,1.000
q_ind_3_pop_8,13118.90,1.000
q_ind_4_pop_8,11536.52,1.000
q_ind_5_pop_8,203.66,1.020
q_ind_6_pop_8,11035.04,1.000
q_ind_7_pop_8,11359.70,1.000
q_ind_8_pop_8,10367.19,1.000
q_ind_9_pop_8,9689.35,1.000
q_ind_10_pop_8,11907.39,1.000
q_ind_11_pop_8,180.36,1.048
q_ind_12_pop_8,325.38,1.020
q_ind_13_pop_8,275.54,1.030
q_ind_14_pop_8,2536.53,1.000
q_ind_15_pop_8,425.03,1.001
q_ind_16_pop_8,1046.71,1.002
q_ind_17_pop_8,231.91,1.037
q_ind_18_pop_8,70.50,1.104
q_ind_19_pop_8,65.54,1.017
q_ind_20_pop_8,542.79,1.017
q_ind_21_pop_8,72.62,1.027
q_ind_22_pop_8,1826.22,1.002
q_ind_23_pop_8,988.37,1.015
q_ind_24_pop_8,1209.54,1.016
q_ind_25_pop_8,292.24,1.006
q_ind_26_pop_8,123.22,1.164
q_ind_27_pop_8,1566.86,1.006
q_ind_28_pop_8,494.84,1.105
q_ind_29_pop_8,42.56,1.089
q_ind_30_pop_8,131.62,1.035
q_ind_31_pop_8,248.81,1.002
q_ind_32_pop_8,281.51,1.041
q_ind_33_pop_8,116.37,1.008
q_ind_34_pop_8,1069.06,1.001
q_ind_35_pop_8,355.57,1.031
q_ind_36_pop_8,843.60,1.012
q_ind_37_pop_8,250.48,1.023
q_ind_38_pop_8,1518.23,1.000
q_ind_39_pop_8,668.40,1.088
q_ind_40_pop_8,6626.58,1.001
q_ind_41_pop_8,5049.37,1.000
q_ind_42_pop_8,5459.16,1.000
q_ind_43_pop_8,341.54,1.005
q_ind_44_pop_8,395.56,1.112
q_ind_45_pop_8,138.79,1.012
q_ind_46_pop_8,117.91,1.035
q_ind_47_pop_8,2174.10,1.008
q_ind_48_pop_8,537.73,1.006
q_ind_49_pop_8,397.93,1.006
q_ind_50_pop_8,963.89,1.009
q_ind_51_pop_8,457.37,1.004
q_ind_52_pop_8,3216.40,1.001
q_ind_53_pop_8,159.30,1.036
q_ind_54_pop_8,364.83,1.012
q_ind_55_pop_8,1550.40,1.002
q_ind_56_pop_8,8166.23,1.001
q_ind_57_pop_8,6145.39,1.000
q_ind_58_pop_8,10784.71,1.000
q_ind_59_pop_8,374.25,1.005
q_ind_60_pop_8,7148.73,1.000
q_ind_61_pop_8,3799.70,1.000
q_ind_62_pop_8,12378.04,1.000
q_ind_63_pop_8,2509.42,1.017
q_ind_64_pop_8,4479.35,1.001
q_ind_65_pop_8,1138.61,1.001
q_ind_66_pop_8,7495.44,1.001
q_ind_67_pop_8,5123.17,1.011
q_ind_68_pop_8,6724.96,1.001
q_ind_69_pop_8,3110.32,1.024
q_ind_70_pop_8,7779.69,1.000
q_ind_71_pop_8,5185.34,1.010
q_ind_72_pop_8,6601.98,1.001
q_ind_73_pop_8,4493.00,1.000
q_ind_74_pop_8,10378.57,1.000
q_ind_75_pop_8,9906.36,1.000
q_ind_76_pop_8,4989.41,1.000
q_ind_77_pop_8,884.36,1.025
q_ind_78_pop_8,10662.74,1.000
q_ind_79_pop_8,5496.31,1.000
q_ind_80_pop_8,9797.74,1.001
q_ind_81_pop_8,8632.21,1.000
q_ind_82_pop_8,4360.56,1.001
q_ind_83_pop_8,788.93,1.027
q_ind_84_pop_8,3485.06,1.000
q_ind_85_pop_8,3604.74,1.000
q_ind_86_pop_8,4571.20,1.000
q_ind_87_pop_8,3359.19,1.000
q_ind_88_pop_8,1158.74,1.019
q_ind_89_pop_8,6358.59,1.000
q_ind_90_pop_8,1527.57,1.019
q_ind_91_pop_8,3307.73,1.001
q_ind_92_pop_8,5067.28,1.000
q_ind_93_pop_8,5547.48,1.000
q_ind_94_pop_8,673.50,1.009
q_ind_95_pop_8,1645.32,1.000
q_ind_96_pop_8,132.21,1.013
q_ind_97_pop_8,876.17,1.002
q_ind_98_pop_8,63.22,1.031
q_ind_99_pop_8,276.51,1.011
q_ind_100_pop_8,1331.77,1.003
q_ind_101_pop_8,1857.04,1.000
q_ind_102_pop_8,717.49,1.000
q_ind_103_pop_8,188.51,1.025
q_ind_104_pop_8,343.32,1.045
q_ind_105_pop_8,870.59,1.015
q_ind_106_pop_8,1737.12,1.015
q_ind_107_pop_8,4.84,1.513
q_ind_108_pop_8,1057.36,1.022
q_ind_109_pop_8,987.85,1.023
q_ind_110_pop_8,9299.75,1.000
q_ind_111_pop_8,1484.74,1.013
q_ind_112_pop_8,9653.31,1.000
q_ind_113_pop_8,8480.77,1.000
q_ind_114_pop_8,8354.25,1.000
q_ind_115_pop_8,2547.74,1.006
q_ind_116_pop_8,6912.71,1.000
q_ind_117_pop_8,115.51,1.085
q_ind_118_pop_8,436.53,1.005
q_ind_119_pop_8,1405.74,1.001
q_ind_120_pop_8,69.84,1.048
q_ind_121_pop_8,107.21,1.061
q_ind_122_pop_8,127.67,1.006
q_ind_123_pop_8,392.73,1.003
q_ind_124_pop_8,1338.87,1.000
q_ind_125_pop_8,1748.10,1.002
q_ind_126_pop_8,2362.82,1.011
q_ind_127_pop_8,2379.41,1.002
q_ind_128_pop_8,2330.26,1.007
q_ind_129_pop_8,1181.03,1.006
q_ind_130_pop_8,809.23,1.000
q_ind_131_pop_8,1621.42,1.000
q_ind_132_pop_8,682.47,1.043
q_ind_133_pop_8,1662.25,1.001
q_ind_134_pop_8,1837.17,1.009
q_ind_135_pop_8,1665.02,1.000
q_ind_136_pop_8,1768.67,1.051
q_ind_137_pop_8,1987.78,1.021
q_ind_138_pop_8,744.90,1.003
q_ind_139_pop_8,1739.82,1.004
q_ind_140_pop_8,1787.37,1.012
q_ind_141_pop_8,477.39,1.005
q_ind_142_pop_8,3627.48,1.000
q_ind_143_pop_8,2652.29,1.002
q_ind_144_pop_8,653.23,1.037
q_ind_145_pop_8,179.09,1.015
q_ind_146_pop_8,718.91,1.005
q_ind_147_pop_8,749.40,1.002
q_ind_148_pop_8,347.40,1.009
q_ind_0_pop_9,236.90,1.023
q_ind_1_pop_9,9114.66,1.001
q_ind_2_pop_9,9241.47,1.000
q_ind_3_pop_9,12596.74,1.000
q_ind_4_pop_9,10798.87,1.000
q_ind_5_pop_9,10102.37,1.002
q_ind_6_pop_9,10923.45,1.001
q_ind_7_pop_9,9410.17,1.000
q_ind_8_pop_9,9031.81,1.001
q_ind_9_pop_9,6678.03,1.001
q_ind_10_pop_9,10895.61,1.000
q_ind_11_pop_9,22.41,2.023
q_ind_12_pop_9,17.44,2.338
q_ind_13_pop_9,30.18,2.093
q_ind_14_pop_9,2161.00,1.006
q_ind_15_pop_9,1461.36,1.001
q_ind_16_pop_9,958.34,1.005
q_ind_17_pop_9,221.01,1.015
q_ind_18_pop_9,829.67,1.002
q_ind_19_pop_9,2928.70,1.004
q_ind_20_pop_9,1353.21,1.003
