param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_3_pop_9,14055.89,1.000
q_ind_4_pop_9,11641.68,1.000
q_ind_5_pop_9,2152.99,1.003
q_ind_6_pop_9,10609.87,1.000
q_ind_7_pop_9,12498.61,1.001
q_ind_8_pop_9,9058.43,1.000
q_ind_9_pop_9,4463.32,1.001
q_ind_10_pop_9,11583.02,1.000
q_ind_11_pop_9,7059.57,1.001
q_ind_12_pop_9,6011.29,1.000
q_ind_13_pop_9,7899.45,1.000
q_ind_14_pop_9,2038.91,1.000
q_ind_15_pop_9,1067.13,1.000
q_ind_16_pop_9,125.17,1.011
q_ind_17_pop_9,2143.33,1.001
q_ind_18_pop_9,1794.89,1.001
q_ind_19_pop_9,871.77,1.000
q_ind_20_pop_9,172.10,1.018
q_ind_21_pop_9,520.84,1.003
q_ind_22_pop_9,1672.21,1.000
q_ind_23_pop_9,2370.50,1.002
q_ind_24_pop_9,2993.45,1.001
q_ind_25_pop_9,2375.33,1.000
q_ind_26_pop_9,1853.19,1.001
q_ind_27_pop_9,1901.24,1.003
q_ind_28_pop_9,1589.76,1.001
q_ind_29_pop_9,2459.83,1.000
q_ind_30_pop_9,1773.40,1.001
q_ind_31_pop_9,1471.76,1.004
q_ind_32_pop_9,1965.77,1.000
q_ind_33_pop_9,2022.65,1.001
q_ind_34_pop_9,139.46,1.029
q_ind_35_pop_9,1143.75,1.003
q_ind_36_pop_9,955.96,1.001
q_ind_37_pop_9,511.30,1.001
q_ind_38_pop_9,500.10,1.001
q_ind_39_pop_9,796.93,1.002
q_ind_40_pop_9,8586.32,1.000
q_ind_41_pop_9,6161.04,1.000
q_ind_42_pop_9,7635.85,1.000
q_ind_43_pop_9,2179.05,1.000
q_ind_44_pop_9,2182.13,1.000
q_ind_45_pop_9,2869.82,1.002
q_ind_46_pop_9,1522.14,1.002
q_ind_47_pop_9,1252.37,1.000
q_ind_48_pop_9,1309.70,1.001
q_ind_49_pop_9,341.24,1.015
q_ind_50_pop_9,3294.48,1.000
q_ind_51_pop_9,361.54,1.001
q_ind_52_pop_9,743.94,1.001
q_ind_53_pop_9,312.15,1.001
q_ind_54_pop_9,707.28,1.014
q_ind_55_pop_9,1041.00,1.002
q_ind_56_pop_9,9855.29,1.000
q_ind_57_pop_9,6655.89,1.000
q_ind_58_pop_9,12137.23,1.000
q_ind_59_pop_9,6425.17,1.001
q_ind_60_pop_9,7780.55,1.000
q_ind_61_pop_9,3320.49,1.000
q_ind_62_pop_9,11424.33,1.000
q_ind_63_pop_9,1606.09,1.000
q_ind_64_pop_9,4584.77,1.001
q_ind_65_pop_9,6352.86,1.000
q_ind_66_pop_9,8150.87,1.000
q_ind_67_pop_9,553.88,1.000
q_ind_68_pop_9,6782.65,1.000
q_ind_69_pop_9,205.06,1.013
q_ind_70_pop_9,9501.82,1.000
q_ind_71_pop_9,593.03,1.002
q_ind_72_pop_9,4872.54,1.000
q_ind_73_pop_9,6095.55,1.000
q_ind_74_pop_9,11988.30,1.000
q_ind_75_pop_9,11791.00,1.000
q_ind_76_pop_9,7632.87,1.000
q_ind_77_pop_9,1493.83,1.000
q_ind_78_pop_9,11598.98,1.000
q_ind_79_pop_9,5323.53,1.000
q_ind_80_pop_9,12279.12,1.000
q_ind_81_pop_9,11498.84,1.001
q_ind_82_pop_9,3398.85,1.000
q_ind_83_pop_9,1833.97,1.001
q_ind_84_pop_9,4527.89,1.000
q_ind_85_pop_9,2938.73,1.003
q_ind_86_pop_9,8308.77,1.000
q_ind_87_pop_9,3656.49,1.000
q_ind_88_pop_9,1117.86,1.003
q_ind_89_pop_9,9126.03,1.000
q_ind_90_pop_9,1379.27,1.001
q_ind_91_pop_9,5488.91,1.000
q_ind_92_pop_9,7368.94,1.000
q_ind_93_pop_9,8306.66,1.000
q_ind_94_pop_9,1698.04,1.001
q_ind_95_pop_9,308.47,1.008
q_ind_96_pop_9,119.97,1.004
q_ind_97_pop_9,2335.18,1.000
q_ind_98_pop_9,1360.71,1.002
q_ind_99_pop_9,346.42,1.005
q_ind_100_pop_9,872.34,1.001
q_ind_101_pop_9,1182.61,1.003
q_ind_102_pop_9,1496.09,1.001
q_ind_103_pop_9,1174.82,1.001
q_ind_104_pop_9,143.81,1.001
q_ind_105_pop_9,2081.13,1.000
q_ind_106_pop_9,917.28,1.001
q_ind_107_pop_9,1567.41,1.001
q_ind_108_pop_9,1018.25,1.001
q_ind_109_pop_9,1332.43,1.000
q_ind_110_pop_9,10633.89,1.000
q_ind_111_pop_9,1539.62,1.004
q_ind_112_pop_9,9360.90,1.000
q_ind_113_pop_9,9405.71,1.000
q_ind_114_pop_9,7608.19,1.000
q_ind_115_pop_9,2672.84,1.000
q_ind_116_pop_9,5518.85,1.000
q_ind_117_pop_9,2907.22,1.000
q_ind_118_pop_9,555.15,1.001
q_ind_119_pop_9,747.09,1.003
q_ind_120_pop_9,329.88,1.007
q_ind_121_pop_9,1029.32,1.004
q_ind_122_pop_9,901.68,1.002
q_ind_123_pop_9,349.21,1.002
q_ind_124_pop_9,200.94,1.009
q_ind_125_pop_9,2305.05,1.002
q_ind_126_pop_9,4182.53,1.001
q_ind_127_pop_9,305.91,1.002
q_ind_128_pop_9,3422.26,1.001
q_ind_129_pop_9,2085.70,1.002
q_ind_130_pop_9,633.35,1.002
q_ind_131_pop_9,3164.92,1.001
q_ind_132_pop_9,1530.98,1.004
q_ind_133_pop_9,3089.24,1.001
q_ind_134_pop_9,138.47,1.004
q_ind_135_pop_9,2385.93,1.000
q_ind_136_pop_9,534.41,1.011
q_ind_137_pop_9,2553.60,1.000
q_ind_138_pop_9,1136.74,1.002
q_ind_139_pop_9,564.83,1.001
q_ind_140_pop_9,3497.24,1.001
q_ind_141_pop_9,1498.55,1.002
q_ind_142_pop_9,1624.71,1.001
q_ind_143_pop_9,2890.11,1.000
q_ind_144_pop_9,637.63,1.005
q_ind_145_pop_9,663.61,1.005
q_ind_146_pop_9,700.54,1.002
q_ind_147_pop_9,297.18,1.004
q_ind_148_pop_9,957.80,1.009
q_ind_0_pop_10,487.18,1.003
q_ind_1_pop_10,9707.62,1.000
q_ind_2_pop_10,9228.87,1.001
q_ind_3_pop_10,12797.57,1.000
q_ind_4_pop_10,10090.88,1.000
q_ind_5_pop_10,10320.68,1.000
q_ind_6_pop_10,9787.05,1.000
q_ind_7_pop_10,9692.21,1.000
q_ind_8_pop_10,8738.49,1.000
q_ind_9_pop_10,6831.22,1.000
q_ind_10_pop_10,11033.49,1.000
q_ind_11_pop_10,5230.81,1.000
q_ind_12_pop_10,3302.03,1.000
q_ind_13_pop_10,6809.62,1.000
q_ind_14_pop_10,1837.84,1.000
q_ind_15_pop_10,1467.24,1.000
q_ind_16_pop_10,1010.11,1.001
q_ind_17_pop_10,361.33,1.003
q_ind_18_pop_10,776.61,1.003
q_ind_19_pop_10,3283.42,1.000
q_ind_20_pop_10,1297.28,1.000
q_ind_21_pop_10,3376.13,1.001
q_ind_22_pop_10,2924.76,1.000
q_ind_23_pop_10,1816.21,1.002
q_ind_24_pop_10,1324.85,1.002
q_ind_25_pop_10,2616.15,1.001
q_ind_26_pop_10,140.98,1.010
q_ind_27_pop_10,301.44,1.007
q_ind_28_pop_10,134.18,1.001
q_ind_29_pop_10,110.50,1.013
q_ind_30_pop_10,665.28,1.000
q_ind_31_pop_10,362.83,1.014
q_ind_32_pop_10,249.51,1.007
q_ind_33_pop_10,2363.85,1.001
q_ind_34_pop_10,285.60,1.004
q_ind_35_pop_10,2401.40,1.001
q_ind_36_pop_10,1750.82,1.000
q_ind_37_pop_10,2792.48,1.001
q_ind_38_pop_10,392.84,1.003
q_ind_39_pop_10,598.69,1.005
q_ind_40_pop_10,3556.18,1.000
q_ind_41_pop_10,3412.37,1.000
q_ind_42_pop_10,4956.94,1.000
q_ind_43_pop_10,210.69,1.003
q_ind_44_pop_10,876.50,1.003
q_ind_45_pop_10,2429.25,1.002
q_ind_46_pop_10,1349.08,1.001
q_ind_47_pop_10,240.65,1.002
q_ind_48_pop_10,334.48,1.002
q_ind_49_pop_10,1850.14,1.000
q_ind_50_pop_10,1270.61,1.002
q_ind_51_pop_10,384.22,1.007
q_ind_52_pop_10,826.94,1.001
q_ind_53_pop_10,1607.02,1.002
q_ind_54_pop_10,2382.17,1.003
q_ind_55_pop_10,1980.75,1.002
q_ind_56_pop_10,12530.68,1.000
q_ind_57_pop_10,7088.42,1.001
q_ind_58_pop_10,12948.69,1.000
q_ind_59_pop_10,710.84,1.000
q_ind_60_pop_10,10593.50,1.000
q_ind_61_pop_10,5303.83,1.001
q_ind_62_pop_10,11908.27,1.000
q_ind_63_pop_10,202.26,1.016
q_ind_64_pop_10,7608.91,1.000
q_ind_65_pop_10,604.41,1.006
q_ind_66_pop_10,9668.62,1.000
q_ind_67_pop_10,1906.18,1.001
q_ind_68_pop_10,9473.28,1.000
q_ind_69_pop_10,1427.17,1.001
q_ind_70_pop_10,9991.94,1.000
q_ind_71_pop_10,1511.46,1.005
q_ind_72_pop_10,9830.25,1.000
q_ind_73_pop_10,7246.19,1.000
q_ind_74_pop_10,11490.94,1.000
q_ind_75_pop_10,11431.55,1.000
q_ind_76_pop_10,8711.11,1.000
q_ind_77_pop_10,707.47,1.000
q_ind_78_pop_10,11795.15,1.000
q_ind_79_pop_10,7779.36,1.000
q_ind_80_pop_10,12491.72,1.000
q_ind_81_pop_10,13153.56,1.000
q_ind_82_pop_10,176.55,1.001
q_ind_83_pop_10,853.22,1.002
q_ind_84_pop_10,4284.64,1.001
q_ind_85_pop_10,2748.08,1.001
q_ind_86_pop_10,8039.87,1.000
q_ind_87_pop_10,4608.55,1.000
q_ind_88_pop_10,107.67,1.013
q_ind_89_pop_10,7214.50,1.000
q_ind_90_pop_10,93.88,1.013
q_ind_91_pop_10,4995.02,1.001
q_ind_92_pop_10,8300.27,1.000
q_ind_93_pop_10,7613.38,1.001
q_ind_94_pop_10,3060.26,1.000
q_ind_95_pop_10,2803.91,1.001
q_ind_96_pop_10,2531.18,1.003
q_ind_97_pop_10,3196.28,1.001
q_ind_98_pop_10,296.27,1.008
q_ind_99_pop_10,3029.76,1.000
q_ind_100_pop_10,2761.13,1.001
q_ind_101_pop_10,1184.84,1.000
q_ind_102_pop_10,2559.09,1.000
q_ind_103_pop_10,1659.29,1.006
q_ind_104_pop_10,3084.75,1.000
q_ind_105_pop_10,1356.08,1.003
q_ind_106_pop_10,118.82,1.012
q_ind_107_pop_10,284.74,1.013
q_ind_108_pop_10,898.59,1.004
q_ind_109_pop_10,874.79,1.002
q_ind_110_pop_10,9553.49,1.001
q_ind_111_pop_10,2265.90,1.002
q_ind_112_pop_10,9209.68,1.000
q_ind_113_pop_10,8929.04,1.000
q_ind_114_pop_10,8400.23,1.000
q_ind_115_pop_10,2323.95,1.002
q_ind_116_pop_10,4826.94,1.000
q_ind_117_pop_10,203.08,1.009
q_ind_118_pop_10,2501.52,1.000
q_ind_119_pop_10,1745.73,1.000
q_ind_120_pop_10,798.12,1.003
q_ind_121_pop_10,488.89,1.004
q_ind_122_pop_10,128.15,1.015
q_ind_123_pop_10,1011.76,1.003
q_ind_124_pop_10,2888.62,1.001
q_ind_125_pop_10,441.48,1.002
q_ind_126_pop_10,1914.33,1.000
q_ind_127_pop_10,1301.05,1.002
q_ind_128_pop_10,1643.97,1.001
q_ind_129_pop_10,222.40,1.008
q_ind_130_pop_10,1602.31,1.001
q_ind_131_pop_10,652.82,1.004
q_ind_132_pop_10,1908.23,1.002
q_ind_133_pop_10,1125.73,1.002
q_ind_134_pop_10,1352.91,1.000
q_ind_135_pop_10,2090.80,1.001
q_ind_136_pop_10,203.79,1.011
q_ind_137_pop_10,717.65,1.002
q_ind_138_pop_10,181.65,1.002
q_ind_139_pop_10,176.96,1.022
q_ind_140_pop_10,407.13,1.006
q_ind_141_pop_10,212.47,1.005
q_ind_142_pop_10,330.69,1.011
q_ind_143_pop_10,960.89,1.000
q_ind_144_pop_10,331.34,1.013
q_ind_145_pop_10,160.79,1.008
q_ind_146_pop_10,990.40,1.003
q_ind_147_pop_10,2276.99,1.001
q_ind_148_pop_10,1373.20,1.002
