Pop,ID,All,Name,Lat,Long,State,Elevation,Ssp,Variety,PC1,PC2,PC3,PC4,PC5,Color,PC1_mean,PC2_mean
TO,1,EN_TO_1,toquerville,37.28252,-113.30629,UT,1159,NA,salicifolia,15.40459137,85.27528384,-5.934780828,0.698174802,73.71639185,hybrid,13.95803856,88.74730576
TO,2,EN_TO_2,toquerville,37.28252,-113.30629,UT,1159,NA,salicifolia,12.23251039,87.4080859,-6.936641309,2.07028627,75.30519062,hybrid,13.95803856,88.74730576
TO,3,EN_TO_3,toquerville,37.28252,-113.30629,UT,1159,NA,salicifolia,14.21616056,84.7170876,-6.328080853,2.658493092,72.71417492,hybrid,13.95803856,88.74730576
TO,4,EN_TO_4,toquerville,37.28252,-113.30629,UT,1159,NA,salicifolia,14.90263436,93.89802623,-7.228050774,2.057331555,78.29698367,hybrid,13.95803856,88.74730576
TO,5,EN_TO_5,toquerville,37.28252,-113.30629,UT,1159,NA,salicifolia,14.06000043,83.64885491,-6.075179884,0.897379945,72.19619681,hybrid,13.95803856,88.74730576
TO,6,EN_TO_6,toquerville,37.28252,-113.30629,UT,1159,NA,salicifolia,12.93233424,97.53649606,-9.248835066,2.83271547,80.32195967,hybrid,13.95803856,88.74730576
TU,1,EN_TU_1,tunnel,37.22645,-113.37766,UT,1004,NA,? green leaves,-131.1100365,4.630836489,21.61971358,-114.8980002,-15.31828423,green,-131.4324161,4.673129619
TU,2,EN_TU_2,tunnel,37.22645,-113.37766,UT,1004,NA,? green leaves,-126.4495928,3.670299637,19.17460819,-96.89712171,-12.90304987,green,-131.4324161,4.673129619
TU,3,EN_TU_3,tunnel,37.22645,-113.37766,UT,1004,NA,? green leaves,-130.5838862,1.878830333,18.24805126,-105.9786794,-15.90024893,green,-131.4324161,4.673129619
TU,4,EN_TU_4,tunnel,37.22645,-113.37766,UT,1004,NA,? green leaves,-136.0357272,6.332420553,23.88614076,-126.1904102,-17.07005006,green,-131.4324161,4.673129619
TU,5,EN_TU_5,tunnel,37.22645,-113.37766,UT,1004,NA,? green leaves,-131.4050792,3.574623922,21.18848351,-110.8832002,-14.51096114,green,-131.4324161,4.673129619
TU,6,EN_TU_6,tunnel,37.22645,-113.37766,UT,1004,NA,? green leaves,-133.4591141,6.907432024,24.09188262,-121.3256432,-17.22086532,green,-131.4324161,4.673129619
TU,7,EN_TU_7,tunnel,37.22645,-113.37766,UT,1004,NA,? green leaves,-130.9834768,5.717464373,21.64562694,-113.8949664,-15.89272396,green,-131.4324161,4.673129619
UN,1,EN_UN_1,Unknown 1,37.11617,-111.97725,UT,1447,NA,? salicifolia or speciosa,7.627836351,88.43820856,-5.447758924,-1.316926825,77.46401648,hybrid,6.56608935,83.80758908
UN,2,EN_UN_2,Unknown 1,37.11617,-111.97725,UT,1447,NA,? salicifolia or speciosa,5.504342349,79.17696961,-3.339129339,-2.139841151,65.2974222,hybrid,6.56608935,83.80758908
UO,1,EN_UO_1,UT1,39.08505,-113.50959,UT,1438,NA,speciosa,18.44662562,95.09213335,-9.240356828,3.410425179,68.53316738,hybrid,16.97047855,91.22195665
UO,3,EN_UO_3,UT1,39.08505,-113.50959,UT,1438,NA,speciosa,16.64821219,90.88665618,-7.777222361,0.48837739,67.81394003,hybrid,16.97047855,91.22195665
UO,4,EN_UO_4,UT1,39.08505,-113.50959,UT,1438,NA,speciosa,15.18258923,91.14373069,-6.687677089,3.153242643,70.67119604,hybrid,16.97047855,91.22195665
UO,5,EN_UO_5,UT1,39.08505,-113.50959,UT,1438,NA,speciosa,17.60448715,87.76530638,-8.498382381,2.132281637,65.6155614,hybrid,16.97047855,91.22195665
UT,1,EN_UT_1,UT2,39.07335,-113.71999,UT,1671,NA,speciosa,-90.85606145,-0.241311619,152.2698469,83.17416495,-10.19625661,green,-91.07847121,-0.422318435
UT,2,EN_UT_2,UT2,39.07335,-113.71999,UT,1671,NA,speciosa,-90.83788872,-0.944751274,154.1935466,83.82768445,-10.51294717,green,-91.07847121,-0.422318435
UT,3,EN_UT_3,UT2,39.07335,-113.71999,UT,1671,NA,speciosa,-91.30734192,-0.408545033,147.0484327,81.56978069,-9.432231072,green,-91.07847121,-0.422318435
UT,4,EN_UT_4,UT2,39.07335,-113.71999,UT,1671,NA,speciosa,-91.07487151,0.536963683,160.6058509,87.55770186,-10.02450372,green,-91.07847121,-0.422318435
UT,5,EN_UT_5,UT2,39.07335,-113.71999,UT,1671,NA,speciosa,-91.31619246,-1.053947932,146.1202777,80.71547934,-10.40535077,green,-91.07847121,-0.422318435
VI,1,EN_VI_1,Victorville-ish,34.59045,-117.25938,CA,869,NA,? Bigelovii,22.52111023,76.27983116,-4.101122774,10.24276466,22.17905278,hybrid,23.76196234,73.91329746
VI,2,EN_VI_2,Victorville-ish,34.59045,-117.25938,CA,869,NA,? Bigelovii,23.7224507,70.87995907,-4.117117631,6.930341519,18.7669445,hybrid,23.76196234,73.91329746
VI,3,EN_VI_3,Victorville-ish,34.59045,-117.25938,CA,869,NA,? Bigelovii,24.81668522,75.36639117,-3.623664495,9.314020592,20.81376156,hybrid,23.76196234,73.91329746
VI,4,EN_VI_4,Victorville-ish,34.59045,-117.25938,CA,869,NA,? Bigelovii,23.84725711,74.91704595,-4.728372478,9.631932447,23.41208839,hybrid,23.76196234,73.91329746
VI,5,EN_VI_5,Victorville-ish,34.59045,-117.25938,CA,869,NA,? Bigelovii,23.90230841,72.12325995,-4.403537228,9.239253852,20.95163251,hybrid,23.76196234,73.91329746
VM,10,EN_VM_10,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,71.37349659,-8.66667285,1.639182595,-10.35711667,-19.93351593,grey,71.2182661,-13.36437753
VM,11,EN_VM_11,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,73.91351519,-16.55521037,4.374775494,-12.18439522,-15.3506251,grey,71.2182661,-13.36437753
VM,12,EN_VM_12,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,72.67470611,-22.43065972,5.020786325,-13.75611631,-11.34342481,grey,71.2182661,-13.36437753
VM,13,EN_VM_13,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,71.96167818,-13.05583608,2.864543238,-9.253944131,-18.71629012,grey,71.2182661,-13.36437753
VM,14,EN_VM_14,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,70.66061968,-18.38717263,5.148413061,-11.48891409,-14.86450583,grey,71.2182661,-13.36437753
VM,15,EN_VM_15,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,69.80069038,-8.172419637,1.544865508,-8.637233456,-17.20499341,grey,71.2182661,-13.36437753
VM,1,EN_VM_1,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,71.49308219,-12.09686885,3.069224832,-11.95548998,-20.43309233,grey,71.2182661,-13.36437753
VM,2,EN_VM_2,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,68.12170521,-8.04034923,0.714177046,-7.771359512,-23.62674941,grey,71.2182661,-13.36437753
VM,3,EN_VM_3,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,72.26865118,-11.99142126,3.307706125,-11.13351228,-18.7459421,grey,71.2182661,-13.36437753
VM,4,EN_VM_4,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,73.97536626,-17.76449285,4.43056591,-11.8796887,-16.4934279,grey,71.2182661,-13.36437753
VM,5,EN_VM_5,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,69.09369039,-12.60130521,3.692812777,-8.731964319,-18.41750091,grey,71.2182661,-13.36437753
VM,6,EN_VM_6,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,70.55139319,-15.34319159,4.773513692,-11.1215904,-13.86064011,grey,71.2182661,-13.36437753
VM,7,EN_VM_7,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,69.76496897,-13.89735661,3.579992678,-10.43992226,-12.77126152,grey,71.2182661,-13.36437753
VM,8,EN_VM_8,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,69.79798789,-11.56008918,3.273254406,-10.73435195,-12.75353147,grey,71.2182661,-13.36437753
VM,9,EN_VM_9,Virginia Mountains,39.91538,-119.90043,NV,1503,NA,hololueca,72.8224401,-9.902616825,1.958828622,-9.43147216,-18.70419611,grey,71.2182661,-13.36437753
WA,1,EN_WA_1,10-7 wash,43.82544,-117.64056,OR,762,consilimis,oreophila,-81.15846495,-17.31869115,-27.11091414,22.42282262,-2.665548384,green,-81.29040587,-18.03634806
WA,3,EN_WA_3,10-7 wash,43.82544,-117.64056,OR,762,consilimis,oreophila,-78.88969194,-21.015669,-40.01784834,29.94608377,-2.991458315,green,-81.29040587,-18.03634806
WA,6,EN_WA_6,10-7 wash,43.82544,-117.64056,OR,762,consilimis,oreophila,-83.82306072,-15.77468401,-24.47233322,20.83818388,-1.177925529,green,-81.29040587,-18.03634806
YL,1,EN_YL_1,10-3 yellow,43.53928,-119.43722,OR,1307,NA,speciosa,58.6362612,-29.28403788,4.331688265,-6.893787394,12.85272025,grey,63.17726776,-56.89115198
YL,3,EN_YL_3,10-3 yellow,43.53928,-119.43722,OR,1307,NA,speciosa,66.19506708,-69.3893953,10.65125426,-12.48808152,27.49456073,grey,63.17726776,-56.89115198
YL,4,EN_YL_4,10-3 yellow,43.53928,-119.43722,OR,1307,NA,speciosa,67.41418453,-68.69151112,7.880620489,-13.12003463,26.6693816,grey,63.17726776,-56.89115198
YL,5,EN_YL_5,10-3 yellow,43.53928,-119.43722,OR,1307,NA,speciosa,61.75441048,-59.17896234,8.731137201,-11.09234338,24.94655652,grey,63.17726776,-56.89115198
YL,6,EN_YL_6,10-3 yellow,43.53928,-119.43722,OR,1307,NA,speciosa,61.88641552,-57.91185325,8.242891185,-11.30174279,23.62635326,grey,63.17726776,-56.89115198
